,index,location,sewer_and_water_i,power_i,roads_and_bridges_i,medical_i,buildings_i,shake_intensity_i,sewer_and_water_u,power_u,roads_and_bridges_u,medical_u,buildings_u,shake_intensity_u
676,2020-04-06 17:30:00,12,0.8,0.4,1.4,-1.0,3.0,0.5,0.3025532375276483,0.023687892597167887,0.4084639031129702,-1.0,0.5732254557523582,1.0
677,2020-04-06 17:30:00,13,0.0,0.25,4.375,-1.0,1.625,0.125,0.0,0.0,0.017921254765218317,-1.0,0.027066961320152128,0.5
678,2020-04-06 17:30:00,14,0.8,1.1,0.2,-1.0,1.6,0.2222222222222222,0.28524992790099246,0.5605236390089567,0.0,-1.0,0.05307265692242,0.6236095644623236
679,2020-04-06 17:30:00,15,2.0,1.6153846153846154,2.3461538461538463,-1.0,2.3076923076923075,0.23809523809523808,0.7957579840823272,0.6570277273263812,0.5683622391852381,-1.0,0.4285560895909139,0.6172133998483675
680,2020-04-06 17:30:00,16,2.5384615384615383,2.1538461538461537,2.769230769230769,2.8461538461538463,2.230769230769231,0.2,0.9067465738079336,0.5813755075356781,0.5177451246229302,0.5578964176425038,0.8307466821483451,0.5962847939999438
681,2020-04-06 17:30:00,17,1.0,2.25,5.0,-1.0,1.25,0.0,0.18946618668626838,0.9494148465954575,1.0000000000000002,-1.0,0.3281154272926704,0.0
682,2020-04-06 17:30:00,18,2.142857142857143,0.7142857142857143,0.5,-1.0,1.9285714285714286,0.07142857142857142,0.22027417020425163,0.31473790939360663,0.17243845782548983,-1.0,0.0723576298209086,0.3779644730092272
683,2020-04-06 17:30:00,19,3.6,1.6,1.3333333333333333,0.0,3.1333333333333333,0.3333333333333333,0.3258125936084211,0.693842168168868,0.4528469729265314,-1.0,0.32596859412383616,0.6963106238227913
684,2020-04-06 18:00:00,1,0.5,0.0,0.5,0.0,0.0,0.0,0.15309310892394862,0.0,0.057118853968705016,0.0,0.0,0.0
685,2020-04-06 18:00:00,2,2.4285714285714284,1.7142857142857142,2.5,-1.0,2.7142857142857144,0.3333333333333333,0.7437929967255821,0.7193625772046509,0.6876422334745173,-1.0,0.7292296732794825,0.8660254037844385
686,2020-04-06 18:00:00,3,3.888888888888889,3.611111111111111,3.388888888888889,2.888888888888889,3.5555555555555554,0.5,0.4258785613524209,0.6176057951489963,0.36478699636594214,0.4764611742258358,0.7038836978920184,0.9045340337332907
687,2020-04-06 18:00:00,4,1.25,0.625,0.875,-1.0,2.375,1.0,0.6822036248176094,0.24425210522959862,0.41224632928265575,-1.0,0.196751845509232,0.0
688,2020-04-06 18:00:00,5,1.25,3.375,2.375,0.75,1.375,0.5,0.32217175986908414,0.5895234336206481,1.0000000000000002,0.3872983346207417,0.8234512299292095,0.9486832980505135
689,2020-04-06 18:00:00,6,0.7647058823529411,0.29411764705882354,1.8235294117647058,1.2352941176470589,1.9411764705882353,0.375,0.4298169925198671,0.10815665010791915,0.7424587566547245,0.41597982605683476,0.507552989373328,0.8660254037844384
690,2020-04-06 18:00:00,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
691,2020-04-06 18:00:00,8,1.2962962962962963,1.1111111111111112,3.259259259259259,-1.0,3.259259259259259,0.13636363636363635,0.6088731359868783,0.5899969051582796,0.5645137866049226,-1.0,0.6205751058788443,0.6083829962530758
692,2020-04-06 18:00:00,9,0.8636363636363636,1.1818181818181819,2.0454545454545454,1.2272727272727273,2.8636363636363638,0.2,0.4241349102324896,0.5844636824844215,0.58698787071709,0.4877281905721545,0.2975698503218077,0.7108186533109108
693,2020-04-06 18:00:00,10,0.14285714285714285,0.14285714285714285,3.2857142857142856,-1.0,3.5714285714285716,0.0,0.08183170883849714,0.08703882797784893,0.0012501920295116542,-1.0,0.2998501124063319,0.0
694,2020-04-06 18:00:00,11,0.8333333333333334,1.8333333333333333,0.8333333333333334,2.8333333333333335,2.5,0.6,0.2531057091414573,0.7047816482550974,0.17487877544055236,0.31446603773522014,0.9999999999999999,0.9486832980505135
695,2020-04-06 18:00:00,12,2.125,2.5,1.25,-1.0,2.875,0.7142857142857143,0.7970719294482057,1.0,0.3439468446585374,-1.0,0.8648710875049517,0.8451542547285165
696,2020-04-06 18:00:00,13,0.0,0.0,3.8333333333333335,-1.0,1.6666666666666667,0.0,0.0,0.0,0.2520995470696874,-1.0,0.2159167585437652,0.0
697,2020-04-06 18:00:00,14,1.4,1.4,0.3,-1.0,2.9,0.375,0.5020790110464022,0.5114842730878063,0.0,-1.0,0.7316785737969475,0.896421457000795
698,2020-04-06 18:00:00,15,2.4705882352941178,2.4705882352941178,2.176470588235294,-1.0,2.4705882352941178,0.3333333333333333,0.7543531753994901,0.8773364527573776,0.6991439144778183,-1.0,0.6941164269418749,0.8528028654224415
699,2020-04-06 18:00:00,16,1.6,1.6,2.8,4.0,1.0,0.3333333333333333,0.5645794895318106,0.8238858408710995,0.6708204729840858,0.9999999999999999,0.3238751378156478,1.0
700,2020-04-06 18:00:00,17,3.6666666666666665,1.0,1.6666666666666667,-1.0,1.3333333333333333,0.0,1.0,0.3988620176087328,0.6127660255678967,-1.0,0.6107048165524592,0.0
701,2020-04-06 18:00:00,18,1.8333333333333333,1.8333333333333333,1.6666666666666667,-1.0,2.3333333333333335,0.2,0.1629800601300662,0.9259175083792465,0.9175885958712089,-1.0,0.3202563076101742,0.7745966692414832
702,2020-04-06 18:00:00,19,3.2,0.4,2.0,8.0,3.6,0.0,0.18114220932736796,0.12613124477737825,0.880502284552769,-1.0,0.14484136487558025,0.0
703,2020-04-06 18:30:00,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
704,2020-04-06 18:30:00,2,3.0,2.4444444444444446,2.6666666666666665,-1.0,3.3333333333333335,0.3333333333333333,0.8907585989548967,0.7647049513056918,0.8322831333781752,-1.0,0.9032106474595006,0.7108186533109108
705,2020-04-06 18:30:00,3,3.076923076923077,4.230769230769231,4.076923076923077,3.5384615384615383,3.076923076923077,0.5555555555555556,0.5096434883104964,0.5589639038202548,0.5300502840517386,0.7341916642138138,0.3913711665586713,1.0
706,2020-04-06 18:30:00,4,0.0,0.2,0.8,-1.0,1.6,1.0,0.0,0.10183501544346311,0.10037712264569912,-1.0,0.12565617248750863,-1.0
707,2020-04-06 18:30:00,5,0.0,2.5,0.5,0.5,2.0,0.5,0.0,0.16101529717988267,0.15871016626723794,0.0,0.0,0.9733285267845753
708,2020-04-06 18:30:00,6,1.7692307692307692,1.6153846153846154,2.3076923076923075,1.6923076923076923,2.230769230769231,0.36363636363636365,0.709841685153113,0.7173074058797348,0.9451125565894969,0.6999873802743259,0.7383828118179107,0.6944758100306326
709,2020-04-06 18:30:00,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
710,2020-04-06 18:30:00,8,0.5555555555555556,0.7777777777777778,2.5,-1.0,3.2777777777777777,0.17647058823529413,0.2642678693884853,0.4387433916739873,0.4091848142094012,-1.0,0.3839307499763906,0.5408970876633784
711,2020-04-06 18:30:00,9,2.8333333333333335,1.9444444444444444,3.111111111111111,2.7222222222222223,3.3333333333333335,0.1111111111111111,0.8131476298988244,0.8537016951852328,0.717616479534056,0.8815830809164935,0.52786150730834,0.4588314677411236
712,2020-04-06 18:30:00,10,1.0,1.4,3.2,-1.0,4.6,0.375,0.6505181039190595,0.7216807086707319,0.3785458351934272,-1.0,0.30968763738408733,0.7124035352189665
713,2020-04-06 18:30:00,11,0.5,1.0,0.0,1.5,1.5,0.0,0.16262952597976488,0.32203059435976533,0.0,0.0,0.16222142113076254,0.0
714,2020-04-06 18:30:00,12,0.0,0.0,0.3333333333333333,-1.0,0.6666666666666666,1.0,0.0,0.0,0.1295863081156707,-1.0,0.13245323570650439,0.0
715,2020-04-06 18:30:00,13,0.0,0.0,4.5,-1.0,2.0,0.0,0.0,0.0,0.12958630811567068,-1.0,0.18731716231633877,0.0
716,2020-04-06 18:30:00,14,3.7142857142857144,3.4285714285714284,3.2857142857142856,-1.0,3.0,0.2,1.0,1.0,0.984466131277253,-1.0,0.7254762501100116,0.6155870112510925
717,2020-04-06 18:30:00,15,3.375,2.875,3.375,-1.0,2.75,0.2,0.9789342891988558,0.8555555555555556,1.0,-1.0,0.6933265856621716,0.5803810000880093
718,2020-04-06 18:30:00,16,2.8,4.2,3.2,4.4,5.0,0.0,0.595321812512695,0.8580770922803478,0.970600582723851,1.0,1.0,0.0
719,2020-04-06 18:30:00,17,2.0,1.3333333333333333,0.0,-1.0,0.0,0.5,0.6085039671897319,0.1314684396244359,0.0,-1.0,0.0,0.9733285267845753
720,2020-04-06 18:30:00,18,3.0,1.375,2.0,-1.0,3.25,0.14285714285714285,0.5497881433051204,0.6198864890117055,0.8224976224712464,-1.0,0.645982378306643,0.520265981714472
721,2020-04-06 18:30:00,19,3.8,1.5,1.5,-1.0,4.5,0.16666666666666666,0.7175384735031137,0.6977329544461582,0.6628775611446879,-1.0,0.5325652363740541,0.5619514869490164
722,2020-04-06 19:00:00,1,3.0,7.666666666666667,4.333333333333333,7.0,5.0,0.0,0.9417249213225098,0.649437223665993,0.9999999999999999,0.4554200340426488,0.7953211647202064,-1.0
723,2020-04-06 19:00:00,2,2.0,2.5,2.857142857142857,4.0,3.5714285714285716,0.42857142857142855,0.5556800595507354,0.7208489674744274,0.9416282186815431,-1.0,0.5326096826118564,0.8451542547285166
724,2020-04-06 19:00:00,3,4.909090909090909,3.6363636363636362,4.2727272727272725,5.090909090909091,4.636363636363637,1.0,0.6794623050951847,0.24365796154926905,0.5973205497762154,0.8425550367180709,0.42826441101487694,1.0
725,2020-04-06 19:00:00,4,7.333333333333333,6.333333333333333,5.666666666666667,-1.0,8.0,-1.0,0.4989380518984787,0.6494372236659931,0.7502123356435846,-1.0,0.582221898258011,-1.0
726,2020-04-06 19:00:00,5,2.0,4.0,3.0,3.4285714285714284,3.0,0.25,0.7379393304639242,0.7468755781599105,0.9032911488368222,1.0,0.47222120975205,0.7905694150420948
727,2020-04-06 19:00:00,6,1.5,1.75,2.6666666666666665,2.5,2.6666666666666665,0.125,0.6075899011482738,0.6951995482405324,0.9403597606050956,0.8036113773405935,0.5210537122630505,0.5590169943749475
728,2020-04-06 19:00:00,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
729,2020-04-06 19:00:00,8,3.8333333333333335,2.3333333333333335,4.333333333333333,-1.0,5.083333333333333,0.125,1.0,0.5926784793116825,0.679279316756449,-1.0,0.45158390511628316,0.5590169943749475
730,2020-04-06 19:00:00,9,1.7,1.3,3.4,2.0,3.6,0.4,0.5489263447979167,0.4472135954999579,0.8384907267253096,0.6703601390665936,0.40755230681058274,0.8660254037844385
731,2020-04-06 19:00:00,10,2.0,1.3333333333333333,3.8333333333333335,-1.0,3.1666666666666665,0.2,0.6553015220992772,0.5666466583102292,0.40586986143590775,-1.0,0.250381366816854,0.7071067811865475
732,2020-04-06 19:00:00,11,0.0,0.0,0.5,1.0,1.5,0.0,0.0,0.0,0.04776260251221989,0.0,0.05694054631946523,0.0
733,2020-04-06 19:00:00,12,1.1666666666666667,0.8333333333333334,1.0,-1.0,1.1666666666666667,0.5,0.31801185783803904,0.32366943748507476,0.28974835062803006,-1.0,0.06564111783864741,0.9128709291752767
734,2020-04-06 19:00:00,13,2.5,3.5,3.0,-1.0,5.0,0.0,0.7638397752559654,0.9999999999999999,0.9332284123016571,-1.0,1.0,-1.0
735,2020-04-06 19:00:00,14,1.8,2.8,3.6,-1.0,3.2,0.3333333333333333,0.4155737670617249,0.6761234037828132,0.8818078134781907,-1.0,0.5739196290115678,0.9128709291752769
736,2020-04-06 19:00:00,15,2.6,3.2,3.1,-1.0,3.5,0.375,0.8032231158776778,0.8291732898925299,0.8184809847359883,-1.0,0.7466115895741289,0.8183170883849714
737,2020-04-06 19:00:00,16,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.4,0.08820061997235497,0.10432810619146021,0.0,0.09296222517045284,0.0,0.8660254037844385
738,2020-04-06 19:00:00,17,8.0,5.0,10.0,-1.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
739,2020-04-06 19:00:00,18,3.142857142857143,1.7142857142857142,2.4285714285714284,-1.0,4.857142857142857,0.25,0.6650650931274211,0.4909283959909854,0.5915806307871354,-1.0,0.5769628173865703,0.7905694150420948
740,2020-04-06 19:00:00,19,3.5714285714285716,0.42857142857142855,2.4285714285714284,-1.0,3.7142857142857144,0.0,0.11548171924724303,0.15895675436119622,0.9318219802203157,-1.0,0.22774031244516002,0.0
741,2020-04-06 19:30:00,1,5.0,1.0,2.6666666666666665,6.0,3.6666666666666665,0.0,0.7310655665905009,0.0,0.49484391597478694,0.8506599107451072,0.6023974575061934,-1.0
742,2020-04-06 19:30:00,2,4.857142857142857,5.0,5.142857142857143,-1.0,4.0,0.0,0.6220774933440952,0.6928203230275508,0.8169084329493405,-1.0,0.7474068804670972,0.0
743,2020-04-06 19:30:00,3,2.857142857142857,3.7142857142857144,4.571428571428571,3.0,2.2857142857142856,0.75,0.0,0.31167748898959174,0.5959838680186285,0.5210503484658425,0.24950178513369245,0.7071067811865475
744,2020-04-06 19:30:00,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
745,2020-04-06 19:30:00,5,1.5,3.75,0.25,2.5,3.0,0.0,0.23378874200008004,0.7262919523166973,0.11885766403008345,1.0000000000000002,1.0000000000000002,0.0
746,2020-04-06 19:30:00,6,2.3333333333333335,4.111111111111111,6.888888888888889,4.444444444444445,3.6666666666666665,1.0,0.22582448362456986,0.5642103626603585,0.8525040117398364,0.659777257755519,0.47948652704357164,0.0
747,2020-04-06 19:30:00,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
748,2020-04-06 19:30:00,8,1.5454545454545454,2.090909090909091,3.6363636363636362,-1.0,2.8181818181818183,0.375,0.261805069488948,0.6683765949876406,0.7686166071938814,-1.0,0.12189679738707562,0.7319250547113998
749,2020-04-06 19:30:00,9,3.375,2.125,4.625,2.5,4.5,0.8,0.7686609673113177,0.5433033880149942,1.0,0.6028361226558536,0.5832012577587523,0.6324555320336758
750,2020-04-06 19:30:00,10,6.666666666666667,6.666666666666667,9.0,-1.0,6.0,-1.0,0.9999999999999999,0.26457513110645897,0.4117350259381127,-1.0,0.9737810970641821,-1.0
751,2020-04-06 19:30:00,11,7.0,6.0,5.0,4.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
752,2020-04-06 19:30:00,12,3.75,4.75,2.75,-1.0,4.5,0.5,0.7124183717637843,0.8645808232895291,0.8973556847901656,-1.0,0.6155448017069732,1.0
753,2020-04-06 19:30:00,13,5.0,1.5,4.666666666666667,-1.0,4.0,0.2,0.5649756418685679,0.14491376746189435,0.7907980700671511,-1.0,0.7693305941249944,0.6324555320336759
754,2020-04-06 19:30:00,14,3.6,3.6,4.0,-1.0,1.8,0.0,0.4553336447985932,0.6196773353931866,0.920667506715259,-1.0,0.12596318901328032,0.0
755,2020-04-06 19:30:00,15,2.142857142857143,1.7142857142857142,2.7142857142857144,-1.0,3.5714285714285716,0.2,0.5454698603653679,0.5631543812693435,0.9480271440520052,-1.0,0.7001763776397116,0.6324555320336759
756,2020-04-06 19:30:00,16,4.5,8.0,2.5,0.5,5.0,-1.0,0.17526633195702013,0.2449489742783178,0.840450602316644,0.0,0.5472990548491569,-1.0
757,2020-04-06 19:30:00,17,5.0,9.0,1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
758,2020-04-06 19:30:00,18,2.3333333333333335,0.3333333333333333,0.0,-1.0,1.6666666666666667,0.6666666666666666,0.041175869323720915,0.09999999999999999,0.0,-1.0,0.0,0.816496580927726
759,2020-04-06 19:30:00,19,4.75,5.0,2.25,-1.0,4.5,0.3333333333333333,0.6250234503217661,0.9999999999999999,0.7610603893556778,-1.0,0.43838977953646385,0.816496580927726
760,2020-04-06 20:00:00,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
761,2020-04-06 20:00:00,2,3.5714285714285716,3.142857142857143,2.857142857142857,-1.0,2.5714285714285716,0.5,0.8188320435836782,0.5884898863364997,0.6648039453209388,-1.0,0.516337551519181,0.8164965809277259
762,2020-04-06 20:00:00,3,3.3333333333333335,4.666666666666667,6.166666666666667,3.6666666666666665,4.666666666666667,1.0,0.45847587421544944,0.5099559749809122,0.49265437512858173,0.47332363030211844,0.6608979174852421,-1.0
763,2020-04-06 20:00:00,4,3.5,0.0,4.0,-1.0,1.5,-1.0,1.0,0.0,1.0,-1.0,0.0,-1.0
764,2020-04-06 20:00:00,5,4.2,4.8,6.8,4.4,4.4,1.0,0.6830019165813891,0.5947428085016773,0.2904737509655563,0.6041159104773104,0.8818996788322153,0.0
765,2020-04-06 20:00:00,6,0.0,0.0,0.0,0.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
766,2020-04-06 20:00:00,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
767,2020-04-06 20:00:00,8,3.1666666666666665,7.0,5.5,-1.0,4.166666666666667,0.5,0.652481264351696,0.708857770531561,0.6590713163232034,-1.0,0.7811359743009043,1.0
768,2020-04-06 20:00:00,9,4.0,2.857142857142857,2.857142857142857,4.0,3.7142857142857144,0.25,0.681931599312043,0.5188307624789138,0.5246881159771193,1.0,0.3392620452848239,0.7071067811865475
769,2020-04-06 20:00:00,10,2.0,3.0,3.6666666666666665,-1.0,6.333333333333333,0.5,0.4730588159495325,0.9447549859466604,0.5400617248673216,-1.0,0.7192603298020648,1.0
770,2020-04-06 20:00:00,11,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
771,2020-04-06 20:00:00,12,2.75,4.75,2.0,-1.0,2.75,0.5,0.7313075191549555,1.0,0.5,-1.0,0.9999999999999998,1.0
772,2020-04-06 20:00:00,13,0.0,0.0,4.0,-1.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
773,2020-04-06 20:00:00,14,2.0,1.8333333333333333,1.8333333333333333,-1.0,2.1666666666666665,0.2,0.7712778846163209,0.7310507928372616,0.6266644503506906,-1.0,0.07919508672384112,0.6324555320336759
774,2020-04-06 20:00:00,15,4.875,3.5,5.5,-1.0,5.5,0.3333333333333333,0.8416427315971691,0.4007077563777016,0.605038369503479,-1.0,0.8257205944222938,0.816496580927726
775,2020-04-06 20:00:00,16,1.25,2.0,1.0,0.75,2.25,0.3333333333333333,0.4397243990548251,0.7272727272727273,0.25,0.0,0.9050415935106215,0.816496580927726
776,2020-04-06 20:00:00,17,0.5,0.0,0.5,-1.0,0.5,0.0,0.029676286505523647,0.0,0.125,-1.0,0.0,0.0
777,2020-04-06 20:00:00,18,2.3333333333333335,3.0,2.6666666666666665,-1.0,3.6666666666666665,0.0,0.0,0.9447549859466604,0.816496580927726,-1.0,0.5190565448827418,0.0
778,2020-04-06 20:00:00,19,3.2,0.4,0.0,-1.0,3.0,0.4,0.059306084405338105,0.09958591954639383,0.0,-1.0,0.0,0.7745966692414833
779,2020-04-06 20:30:00,1,5.5,1.5,5.0,3.5,5.0,1.0,0.9999999999999999,0.24078922884087936,1.0,0.9629270730330647,1.0,-1.0
780,2020-04-06 20:30:00,2,9.0,10.0,10.0,-1.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
781,2020-04-06 20:30:00,3,4.875,3.875,4.5,2.875,3.625,0.3333333333333333,0.23051050152913743,0.19006218387113397,0.1986402968812167,0.032186467260977514,0.14903643021801866,0.816496580927726
782,2020-04-06 20:30:00,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
783,2020-04-06 20:30:00,5,4.5,3.5,1.5,4.25,2.0,0.5,0.7717224424755357,0.7375604606030113,0.09758526516380744,1.0,0.12553545006590366,1.0
784,2020-04-06 20:30:00,6,4.428571428571429,3.0,3.2857142857142856,2.7142857142857144,4.428571428571429,0.0,0.6154204041714525,0.5791131432619866,0.3185608463324862,0.0,0.2659650321650708,0.0
785,2020-04-06 20:30:00,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
786,2020-04-06 20:30:00,8,3.9,5.5,4.9,-1.0,6.3,0.5,0.3339996752069405,0.5239505274097173,0.38187670320900685,-1.0,0.12594647095020345,1.0
787,2020-04-06 20:30:00,9,2.6666666666666665,7.0,5.666666666666667,5.333333333333333,3.6666666666666665,0.0,0.11457626873195975,0.7212806679330388,0.06301581292011432,0.8120668879399727,0.3927897488614593,-1.0
788,2020-04-06 20:30:00,10,4.0,5.666666666666667,6.666666666666667,-1.0,6.666666666666667,-1.0,0.7585394169385561,0.6531129645423009,0.39841746412000917,-1.0,0.0,-1.0
789,2020-04-06 20:30:00,11,10.0,5.0,7.0,0.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
790,2020-04-06 20:30:00,12,2.6666666666666665,3.0,5.333333333333333,-1.0,4.666666666666667,-1.0,0.0,0.0,0.5085268242281002,-1.0,0.5085050772510935,-1.0
791,2020-04-06 20:30:00,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
792,2020-04-06 20:30:00,14,8.666666666666666,3.0,0.6666666666666666,-1.0,7.333333333333333,-1.0,0.0,0.0,0.0,-1.0,0.19509041372830865,-1.0
793,2020-04-06 20:30:00,15,2.4444444444444446,2.888888888888889,1.7777777777777777,-1.0,3.7777777777777777,0.0,0.14778350681386787,0.660461530917448,0.3444974555359355,-1.0,0.2754653986789019,0.0
794,2020-04-06 20:30:00,16,7.6,5.2,3.8,5.8,5.8,-1.0,0.20313612932646297,0.6758399773857242,0.40717644569795824,0.21808826190790853,0.505607659730511,-1.0
795,2020-04-06 20:30:00,17,5.0,8.5,4.5,-1.0,5.0,-1.0,0.5613876764400716,0.24078922884087936,0.8804829469672384,-1.0,1.0,-1.0
796,2020-04-06 20:30:00,18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
797,2020-04-06 20:30:00,19,5.5,4.0,2.5,-1.0,6.0,0.5,0.7075917842933811,1.0,0.1633806287706695,-1.0,0.43311298005360793,1.0
798,2020-04-06 21:00:00,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
799,2020-04-06 21:00:00,2,4.4,5.0,5.8,3.0,6.4,-1.0,0.8302323254883023,0.1617003420804528,0.5598290159543745,-1.0,0.47622590387643016,-1.0
800,2020-04-06 21:00:00,3,6.375,4.25,3.125,7.625,3.625,1.0,0.6619197497446656,0.12832185368118354,0.3444926698819527,0.7003890386060774,0.42262690878407694,0.0
801,2020-04-06 21:00:00,4,9.0,3.0,8.0,-1.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
802,2020-04-06 21:00:00,5,3.7142857142857144,6.857142857142857,6.285714285714286,3.857142857142857,4.571428571428571,0.0,0.6611163512816581,0.15374691895333337,0.5271055584033296,1.0,0.5973601446363531,0.0
803,2020-04-06 21:00:00,6,5.25,4.5,3.75,4.25,2.5,0.0,0.7196229171289243,0.3559879407103401,0.1465916972975102,0.7960748596624518,0.558804055363013,-1.0
804,2020-04-06 21:00:00,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
805,2020-04-06 21:00:00,8,2.2222222222222223,2.5555555555555554,5.555555555555555,-1.0,4.333333333333333,0.75,0.4094615124266628,0.0,0.1633428199742908,-1.0,0.4629225385719302,1.0
806,2020-04-06 21:00:00,9,6.0,6.2,4.4,2.6,5.2,0.0,0.46291004988627565,0.22925488127181837,0.0,0.0,0.4935951618159421,-1.0
807,2020-04-06 21:00:00,10,4.0,8.0,2.0,-1.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
808,2020-04-06 21:00:00,11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
809,2020-04-06 21:00:00,12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
810,2020-04-06 21:00:00,13,3.3333333333333335,5.0,6.333333333333333,-1.0,6.0,0.0,0.6074928962939559,0.5560784729845185,0.035686391195288714,-1.0,0.0,-1.0
811,2020-04-06 21:00:00,14,4.0,3.3333333333333335,4.333333333333333,-1.0,5.666666666666667,0.0,1.0,0.643375078351474,0.8047276360806889,-1.0,0.7700370488830144,0.0
812,2020-04-06 21:00:00,15,4.111111111111111,3.888888888888889,5.777777777777778,-1.0,5.555555555555555,0.0,0.5464532103585,0.39871209701087296,0.56798888065928,-1.0,0.7200935134156542,0.0
813,2020-04-06 21:00:00,16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
814,2020-04-06 21:00:00,17,5.0,9.0,0.0,-1.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
815,2020-04-06 21:00:00,18,4.0,4.5,6.0,-1.0,5.5,-1.0,0.0,1.0,1.0,-1.0,1.0,-1.0
816,2020-04-06 21:00:00,19,6.333333333333333,2.6666666666666665,6.666666666666667,-1.0,7.333333333333333,1.0,0.7637626158259733,0.5651061125863168,0.5971613994711508,-1.0,0.520299203884386,-1.0
817,2020-04-06 21:30:00,1,4.0,6.5,5.5,7.5,7.0,0.0,0.0,0.9999999999999999,0.013826087063542158,0.17912443020795962,0.9743010774183545,-1.0
818,2020-04-06 21:30:00,2,3.6,2.6,4.4,-1.0,4.4,0.5,0.6813204318558174,0.6921741918773517,0.7859716339165185,-1.0,0.9999999999999998,1.0
819,2020-04-06 21:30:00,3,4.444444444444445,4.888888888888889,4.111111111111111,4.111111111111111,2.888888888888889,2.0,0.49135182079339257,0.4689715229946704,0.38288010662214844,0.8631906158060839,0.636949230299583,-1.0
820,2020-04-06 21:30:00,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
821,2020-04-06 21:30:00,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
822,2020-04-06 21:30:00,6,8.25,5.5,2.75,4.75,4.75,0.0,0.45133546692422,0.5696699650610045,0.27565999515443684,1.0,0.9385720517474123,-1.0
823,2020-04-06 21:30:00,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
824,2020-04-06 21:30:00,8,3.0,4.7,3.1,-1.0,4.5,0.2,0.4913518207933925,0.800137723394671,0.2389058576512545,-1.0,0.43152773962844715,0.6324555320336758
825,2020-04-06 21:30:00,9,4.25,5.125,4.375,7.875,5.875,0.6666666666666666,0.6157830076593912,0.8437707432893334,0.22335373726379038,0.6269355057278587,0.9967041411279698,0.816496580927726
826,2020-04-06 21:30:00,10,2.0,6.5,3.5,-1.0,9.5,-1.0,0.2222222222222222,0.2547056263146371,1.0,-1.0,0.0,-1.0
