index,location,sewer_and_water_i,power_i,roads_and_bridges_i,medical_i,buildings_i,shake_intensity_i,sewer_and_water_u,power_u,roads_and_bridges_u,medical_u,buildings_u,shake_intensity_u
2020-04-06 18:30:00,6,1.7692307692307692,1.6153846153846154,2.3076923076923075,1.6923076923076923,2.230769230769231,0.36363636363636365,0.44706580004727947,0.43529585828243234,0.39082434654121884,0.5269728359108287,0.6168462919164435,0.27335713170510495
2020-04-06 19:00:00,6,1.5,1.75,2.6666666666666665,2.5,2.6666666666666665,0.125,0.4999589959216821,0.4483679234042085,0.5147296798490586,0.6144982234195135,0.7590306365784577,0.15712536136607072
2020-04-06 19:30:00,6,2.3333333333333335,4.111111111111111,6.888888888888889,4.444444444444445,3.6666666666666665,1.0,0.7236039357707272,0.7236039357707272,0.7236039357707272,0.8520771919120107,0.6993582219149019,0.0
2020-04-06 20:00:00,6,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-06 20:30:00,6,4.428571428571429,3.0,3.2857142857142856,2.7142857142857144,4.428571428571429,0.0,0.6463276622041703,0.6151546015323949,0.6463276622041703,0.6463276622041703,0.6463276622041703,0.0
2020-04-06 21:00:00,6,5.25,4.5,3.75,4.25,2.5,0.0,0.7949282723741916,0.7949282723741916,0.7949282723741916,0.7949282723741916,0.6231194311274443,0.0
2020-04-06 21:30:00,6,8.25,5.5,2.75,4.75,4.75,0.0,0.4335972394768317,0.4335972394768317,0.4335972394768317,0.4335972394768317,0.5781296526357756,0.0
2020-04-06 22:00:00,6,4.666666666666667,3.3333333333333335,5.166666666666667,5.5,4.833333333333333,0.0,0.7472217363092141,0.6508667942032516,0.6508667942032516,0.6508667942032516,0.5545118520972888,0.0
2020-04-06 22:30:00,6,5.375,6.0,7.0,7.5,6.125,0.0,0.7226620657947196,0.7226620657947196,0.6503958592152477,0.6953856377069162,0.6503958592152477,0.0
2020-04-06 23:00:00,6,6.5,3.0,6.5,7.5,3.0,-1.0,0.2890648263178878,0.2890648263178878,0.2890648263178878,0.2890648263178878,0.2890648263178878,-1.0
2020-04-06 23:30:00,6,6.4,6.4,4.0,6.4,5.2,-1.0,0.5555618109440845,0.6711877414712396,0.5555618109440845,0.6711877414712396,0.5555618109440845,-1.0
2020-04-07 00:00:00,6,1.6666666666666667,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.0,0.45815690999132613,0.45815690999132613,0.45815690999132613,0.26544702577940094,0.45815690999132613,0.0
2020-04-07 00:30:00,6,5.5,4.5,7.0,5.25,7.75,0.0,0.5781296526357756,0.5781296526357756,0.5781296526357756,0.5781296526357756,0.4335972394768317,0.0
2020-04-07 01:00:00,6,9.333333333333334,2.6666666666666665,4.0,6.666666666666667,6.666666666666667,0.0,0.26544702577940094,0.45815690999132613,0.45815690999132613,0.26544702577940094,0.26544702577940094,0.0
2020-04-07 01:30:00,6,6.75,3.0,5.75,5.75,4.0,0.5,0.4335972394768317,0.5781296526357756,0.4335972394768317,0.5781296526357756,0.5781296526357756,0.2890648263178878
2020-04-07 02:00:00,6,4.857142857142857,5.714285714285714,7.428571428571429,3.4285714285714284,6.428571428571429,0.0,0.8115075629572491,0.7289176125807096,0.44997470077931606,0.6151546015323949,0.5325646511558555,0.0
2020-04-07 02:30:00,6,7.75,3.5,4.75,6.0,6.25,-1.0,0.5781296526357756,0.4335972394768317,0.5781296526357756,0.5781296526357756,0.5781296526357756,-1.0
2020-04-07 03:00:00,6,4.166666666666667,7.666666666666667,5.0,7.5,4.666666666666667,0.5,0.6508667942032516,0.6508667942032516,0.6508667942032516,0.5545118520972888,0.7472217363092141,0.2890648263178878
2020-04-07 03:30:00,6,5.2,5.6,4.2,8.2,7.2,-1.0,0.6711877414712396,0.6711877414712396,0.5555618109440845,0.5555618109440845,0.6711877414712396,-1.0
2020-04-07 04:00:00,6,5.25,5.75,7.75,2.75,8.25,-1.0,0.4335972394768317,0.5781296526357756,0.5781296526357756,0.5781296526357756,0.4335972394768317,-1.0
2020-04-07 04:30:00,6,4.454545454545454,4.818181818181818,5.636363636363637,4.909090909090909,5.545454545454546,1.0,0.8423282765538795,0.8224908743082041,0.7173763920107904,0.7699336331594974,0.8423282765538795,0.0
2020-04-07 05:00:00,6,5.4,7.4,7.4,2.6,5.2,-1.0,0.5555618109440845,0.5555618109440845,0.4399358804169293,0.6711877414712396,0.5555618109440845,-1.0
2020-04-07 05:30:00,6,7.5,4.0,6.0,7.5,4.5,-1.0,0.2890648263178878,0.2890648263178878,0.2890648263178878,0.2890648263178878,0.2890648263178878,-1.0
2020-04-07 06:00:00,6,3.6666666666666665,7.0,5.333333333333333,4.666666666666667,5.666666666666667,-1.0,0.26544702577940094,0.45815690999132613,0.26544702577940094,0.45815690999132613,0.45815690999132613,-1.0
2020-04-07 06:30:00,6,3.6666666666666665,6.666666666666667,5.666666666666667,4.333333333333333,8.0,-1.0,0.26544702577940094,0.45815690999132613,0.26544702577940094,0.45815690999132613,0.26544702577940094,-1.0
2020-04-07 07:00:00,6,5.25,6.0,7.0,6.25,5.5,-1.0,0.4335972394768317,0.5781296526357756,0.4335972394768317,0.5781296526357756,0.4335972394768317,-1.0
2020-04-07 07:30:00,6,5.25,7.0,6.0,5.25,6.25,1.0,0.5781296526357756,0.4335972394768317,0.4335972394768317,0.5781296526357756,0.4335972394768317,0.0
2020-04-07 08:00:00,6,5.0,6.0,7.25,4.0,7.25,0.0,0.5781296526357756,0.4335972394768317,0.4335972394768317,0.4335972394768317,0.4335972394768317,0.0
2020-04-07 08:30:00,6,5.5,6.5,5.125,5.0,5.875,0.5,0.6953856377069162,0.7226620657947196,0.7226620657947196,0.5508532245479723,0.6231194311274443,0.2890648263178878
2020-04-07 09:00:00,6,2.6666666666666665,5.0,8.833333333333334,6.333333333333333,7.333333333333333,1.0,0.6508667942032516,0.6508667942032516,0.5545118520972888,0.6508667942032516,0.5545118520972888,0.0
2020-04-07 09:30:00,6,7.777777777777778,5.555555555555555,4.333333333333333,6.555555555555555,3.888888888888889,0.5,0.5951306796294438,0.8520771919120107,0.6993582219149019,0.6593673077000854,0.8520771919120107,0.2890648263178878
2020-04-07 10:00:00,6,5.666666666666667,9.0,7.666666666666667,4.666666666666667,7.666666666666667,-1.0,0.6508667942032516,0.42178833920758835,0.5545118520972888,0.5545118520972888,0.5545118520972888,-1.0
2020-04-07 10:30:00,6,5.0,5.75,2.5,3.75,6.5,-1.0,0.5781296526357756,0.4335972394768317,0.234511970142281,0.5781296526357756,0.2890648263178878,-1.0
2020-04-07 11:00:00,6,4.5,4.0,1.5,5.0,2.5,-1.0,0.2890648263178878,0.2890648263178878,0.2890648263178878,0.2890648263178878,0.2890648263178878,-1.0
2020-04-07 11:30:00,6,4.8,5.4,5.0,5.1,5.6,0.75,0.7868136719983946,0.7071795642645744,0.764992529528152,0.8446266372619724,0.6275454565307541,0.23451197014228106
2020-04-07 12:00:00,6,3.5,6.0,7.0,5.333333333333333,5.666666666666667,-1.0,0.7472217363092141,0.6508667942032516,0.7472217363092141,0.5545118520972888,0.7472217363092141,-1.0
2020-04-07 12:30:00,6,6.6,6.6,4.4,7.2,6.6,1.0,0.5555618109440845,0.5555618109440845,0.6711877414712396,0.6711877414712396,0.39629359547644394,0.0
2020-04-07 13:00:00,6,5.5,5.75,7.0,3.125,5.25,0.75,0.6503958592152477,0.7226620657947196,0.7226620657947196,0.7226620657947196,0.37543593395466685,0.234511970142281
2020-04-07 13:30:00,6,6.571428571428571,7.285714285714286,7.142857142857143,5.857142857142857,4.0,1.0,0.44997470077931606,0.39855781107455196,0.5325646511558555,0.8115075629572491,0.6151546015323949,0.0
2020-04-07 14:00:00,6,5.25,5.75,6.25,6.25,6.75,1.0,0.4335972394768317,0.4335972394768317,0.5781296526357756,0.4335972394768317,0.5781296526357756,0.0
2020-04-07 14:30:00,6,5.5,6.5,7.75,3.25,4.5,1.0,0.5781296526357756,0.2890648263178878,0.4335972394768317,0.4335972394768317,0.5781296526357756,0.0
2020-04-07 15:00:00,6,4.5,5.0,5.25,2.75,6.5,0.5,0.4335972394768317,0.5781296526357756,0.4335972394768317,0.4335972394768317,0.5781296526357756,0.2890648263178878
2020-04-07 15:30:00,6,7.4,3.2,5.0,6.4,4.6,-1.0,0.6711877414712396,0.4399358804169293,0.6711877414712396,0.5555618109440845,0.5555618109440845,-1.0
2020-04-07 16:00:00,6,7.5,9.5,5.0,3.5,8.0,-1.0,0.2890648263178878,0.2890648263178878,0.2890648263178878,0.2890648263178878,0.0,-1.0
2020-04-07 16:30:00,6,6.6,3.0,6.4,7.0,3.8,0.0,0.6711877414712396,0.5555618109440845,0.6711877414712396,0.5555618109440845,0.5555618109440845,0.0
2020-04-07 17:00:00,6,6.333333333333333,8.0,4.666666666666667,5.166666666666667,4.833333333333333,1.0,0.6508667942032516,0.5181432813135509,0.7472217363092141,0.5545118520972888,0.6508667942032516,0.0
2020-04-07 17:30:00,6,4.4,4.2,6.4,3.6,6.8,-1.0,0.6711877414712396,0.6711877414712396,0.6711877414712396,0.5555618109440845,0.5555618109440845,-1.0
2020-04-07 18:00:00,6,9.25,3.25,5.5,7.0,7.5,-1.0,0.4335972394768317,0.5781296526357756,0.4335972394768317,0.4335972394768317,0.4335972394768317,-1.0
2020-04-07 18:30:00,6,3.75,5.75,6.5,3.75,4.5,-1.0,0.4335972394768317,0.5781296526357756,0.5781296526357756,0.5781296526357756,0.5781296526357756,-1.0
2020-04-07 19:00:00,6,2.3333333333333335,6.0,5.666666666666667,6.333333333333333,6.0,-1.0,0.45815690999132613,0.26544702577940094,0.45815690999132613,0.45815690999132613,0.45815690999132613,-1.0
2020-04-07 19:30:00,6,5.75,4.5,5.25,6.75,7.75,1.0,0.5781296526357756,0.4335972394768317,0.4335972394768317,0.4335972394768317,0.4335972394768317,0.0
2020-04-07 20:00:00,6,4.428571428571429,7.142857142857143,4.571428571428571,5.285714285714286,1.4285714285714286,0.0,0.6463276622041703,0.6151546015323949,0.6463276622041703,0.7289176125807096,0.5637377118276308,0.0
2020-04-07 20:30:00,6,6.4,6.4,4.8,6.4,4.2,-1.0,0.5555618109440845,0.5555618109440845,0.6711877414712396,0.5555618109440845,0.4399358804169293,-1.0
2020-04-07 21:00:00,6,4.666666666666667,7.333333333333333,8.333333333333334,3.0,6.666666666666667,-1.0,0.45815690999132613,0.26544702577940094,0.45815690999132613,0.45815690999132613,0.26544702577940094,-1.0
2020-04-07 21:30:00,6,4.666666666666667,5.333333333333333,4.0,3.3333333333333335,8.666666666666666,-1.0,0.45815690999132613,0.45815690999132613,0.45815690999132613,0.45815690999132613,0.26544702577940094,-1.0
2020-04-07 22:00:00,6,4.666666666666667,5.666666666666667,2.3333333333333335,6.333333333333333,8.666666666666666,-1.0,0.45815690999132613,0.45815690999132613,0.26544702577940094,0.45815690999132613,0.26544702577940094,-1.0
2020-04-07 22:30:00,6,3.3333333333333335,5.666666666666667,2.0,5.333333333333333,7.666666666666667,-1.0,0.45815690999132613,0.45815690999132613,0.45815690999132613,0.45815690999132613,0.45815690999132613,-1.0
2020-04-07 23:00:00,6,5.0,5.2,4.8,7.2,5.4,-1.0,0.6711877414712396,0.6711877414712396,0.6711877414712396,0.39629359547644394,0.5555618109440845,-1.0
2020-04-07 23:30:00,6,5.555555555555555,6.444444444444445,5.222222222222222,5.666666666666667,4.333333333333333,0.8,0.7878405638413688,0.7878405638413688,0.6351215938442603,0.7236039357707272,0.8520771919120107,0.2086840193626191
2020-04-08 00:00:00,6,3.5,5.75,3.25,7.5,6.25,0.5,0.4335972394768317,0.5781296526357756,0.5781296526357756,0.4335972394768317,0.5781296526357756,0.2890648263178878
2020-04-08 00:30:00,6,3.8,6.6,6.4,8.4,7.4,0.0,0.5555618109440845,0.4399358804169293,0.4399358804169293,0.39629359547644394,0.5555618109440845,0.0
2020-04-08 01:00:00,6,7.0,5.5,3.5,5.0,8.5,-1.0,0.2890648263178878,0.2890648263178878,0.2890648263178878,0.0,0.2890648263178878,-1.0
2020-04-08 01:30:00,6,9.0,5.25,5.75,6.0,4.5,-1.0,0.234511970142281,0.5781296526357756,0.4335972394768317,0.4335972394768317,0.5781296526357756,-1.0
2020-04-08 02:00:00,6,3.1666666666666665,7.833333333333333,6.166666666666667,6.166666666666667,3.8333333333333335,1.0,0.6508667942032516,0.6508667942032516,0.5545118520972888,0.7472217363092141,0.42178833920758835,0.0
2020-04-08 02:30:00,6,4.166666666666667,5.0,4.833333333333333,3.5,3.6666666666666665,-1.0,0.5545118520972888,0.5181432813135509,0.6508667942032516,0.6508667942032516,0.5545118520972888,-1.0
2020-04-08 03:00:00,6,1.75,7.5,6.75,6.5,3.75,1.0,0.4335972394768317,0.234511970142281,0.4335972394768317,0.5781296526357756,0.4335972394768317,0.0
2020-04-08 03:30:00,6,6.4,6.5,5.4,4.0,4.8,1.0,0.7868136719983946,0.6711877414712395,0.764992529528152,0.8446266372619724,0.764992529528152,0.0
2020-04-08 04:00:00,6,2.125,5.375,4.75,5.625,5.375,-1.0,0.7226620657947196,0.7226620657947196,0.7949282723741916,0.7949282723741916,0.7226620657947196,-1.0
2020-04-08 04:30:00,6,7.0,5.2,8.2,7.0,5.8,-1.0,0.39629359547644394,0.5555618109440845,0.5555618109440845,0.39629359547644394,0.6711877414712396,-1.0
2020-04-08 05:00:00,6,1.75,7.5,6.75,8.25,6.5,0.0,0.5781296526357756,0.5781296526357756,0.4335972394768317,0.4335972394768317,0.4335972394768317,0.0
2020-04-08 05:30:00,6,6.0,6.6,4.4,5.2,6.2,-1.0,0.6711877414712396,0.5555618109440845,0.20868401936261904,0.6711877414712396,0.5555618109440845,-1.0
2020-04-08 06:00:00,6,6.0,8.333333333333334,6.333333333333333,8.666666666666666,5.666666666666667,0.5,0.45815690999132613,0.45815690999132613,0.45815690999132613,0.26544702577940094,0.45815690999132613,0.2890648263178878
2020-04-08 06:30:00,6,4.5,6.75,6.0,7.25,3.75,-1.0,0.5781296526357756,0.5781296526357756,0.4335972394768317,0.5781296526357756,0.5781296526357756,-1.0
2020-04-08 07:00:00,6,4.571428571428571,6.714285714285714,6.714285714285714,5.0,4.571428571428571,-1.0,0.7289176125807096,0.6463276622041703,0.5325646511558555,0.7289176125807096,0.8115075629572491,-1.0
2020-04-08 07:30:00,6,2.0,2.0,1.0,10.0,10.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
2020-04-08 08:00:00,6,8.333333333333334,2.0,8.666666666666666,3.0,6.0,-1.0,0.26544702577940094,0.26544702577940094,0.45815690999132613,0.45815690999132613,0.26544702577940094,-1.0
2020-04-08 08:30:00,6,2.017857142857143,1.9583333333333333,1.9226190476190477,2.0714285714285716,1.9226190476190477,2.0179640718562872,0.5000904261136866,0.5075069910078086,0.5045603470094081,0.516139132956014,0.47882720911535215,0.4894223078915877
2020-04-08 09:00:00,6,2.04040404040404,2.0202020202020203,2.1414141414141414,2.1717171717171717,2.0454545454545454,2.0157068062827226,0.5150402550276296,0.5328074164503983,0.5504029077721483,0.5313002820549788,0.5159498915559075,0.4672909370358294
2020-04-08 09:30:00,6,2.140740740740741,2.037037037037037,2.1185185185185187,2.111111111111111,2.2074074074074073,1.8721804511278195,0.5324223213104043,0.47863459059704405,0.5356400897626722,0.5229009169351381,0.5035821342285182,0.4765271017795895
2020-04-08 10:00:00,6,2.044642857142857,1.8839285714285714,1.9285714285714286,1.9732142857142858,2.1160714285714284,1.8108108108108107,0.4811765448364076,0.43956137993942607,0.5028779788284833,0.4498695042408171,0.4318146428301555,0.5292049558914336
2020-04-08 10:30:00,6,2.1666666666666665,2.0714285714285716,2.1031746031746033,2.2063492063492065,2.238095238095238,1.0166666666666666,0.5417124547056624,0.5866506138919664,0.5187962461022866,0.5746688776768962,0.5652331290997158,0.5302290565754197
2020-04-08 11:00:00,6,2.219047619047619,2.1142857142857143,2.419047619047619,2.2666666666666666,2.4,1.2371134020618557,0.5945341956790205,0.4792188739704834,0.5716876524001715,0.5995135438769772,0.576433868195471,0.5709175110325746
2020-04-08 11:30:00,6,2.4925373134328357,2.4328358208955225,2.4328358208955225,2.3582089552238807,2.1940298507462686,1.098360655737705,0.5585426581866718,0.5157775555373397,0.588072112389009,0.5772641712975205,0.5461191800349735,0.5100526823616807
2020-04-08 12:00:00,6,2.1785714285714284,2.107142857142857,2.375,2.3392857142857144,2.375,0.8867924528301887,0.5598481820756978,0.5767013916071045,0.5544990415800368,0.5778788370838684,0.5406245946171736,0.5023351146284221
2020-04-08 12:30:00,6,2.604651162790698,2.488372093023256,2.2325581395348837,2.372093023255814,2.6744186046511627,1.1842105263157894,0.6775329355146564,0.6163646041460105,0.46541440127235917,0.49716926560567853,0.6273869695706152,0.5565745610998601
2020-04-08 13:00:00,6,2.2941176470588234,2.5588235294117645,2.323529411764706,2.5294117647058822,2.5294117647058822,1.0689655172413792,0.6141047240231395,0.5553636903495941,0.595196205039793,0.6249981121871319,0.5935391641290788,0.5065969973708307
2020-04-08 13:30:00,6,2.5789473684210527,2.6842105263157894,2.3684210526315788,2.473684210526316,2.473684210526316,0.4375,0.6457702172239556,0.6138229936761533,0.6550990702307198,0.6138229936761533,0.49683967819092206,0.34291128001148896
2020-04-08 14:00:00,6,2.2857142857142856,3.0,2.7857142857142856,3.642857142857143,3.2857142857142856,1.3636363636363635,0.4655612311152037,0.6876226373924399,0.6645095201819828,0.6232145449937131,0.5115135050005745,0.5597046685646697
2020-04-08 14:30:00,6,2.2857142857142856,2.857142857142857,3.5714285714285716,3.2142857142857144,2.857142857142857,0.8181818181818182,0.6122286574199729,0.5406245946171738,0.6543876056654885,0.5709336822317033,0.499329619428904,0.4450108938814404
2020-04-08 15:00:00,6,4.2,3.7333333333333334,4.666666666666667,3.2666666666666666,2.8666666666666667,2.0,0.581925786399481,0.7754420454648356,0.7679194315676053,0.7533720032541101,0.7754420454648356,0.45815690999132613
2020-04-08 15:30:00,6,4.8,2.4,3.8,3.8,3.9,1.3333333333333333,0.7071795642645744,0.6853584217943317,0.764992529528152,0.7868136719983946,0.6711877414712395,0.26544702577940094
2020-04-08 16:00:00,6,5.857142857142857,4.0,5.142857142857143,3.4285714285714284,4.928571428571429,0.7142857142857143,0.7369775560420279,0.8195675064185673,0.837216007809631,0.7546260574330916,0.7803345022854737,0.41880164010754073
2020-04-08 16:30:00,6,5.2,3.4,3.6,2.2,4.4,1.0,0.6711877414712396,0.5555618109440845,0.6711877414712396,0.5555618109440845,0.6711877414712396,0.2890648263178878
2020-04-08 17:00:00,6,6.0,4.818181818181818,4.2727272727272725,5.0,3.272727272727273,0.5,0.750096230913822,0.8423282765538795,0.6975389897651152,0.6122619097133767,0.7699336331594974,0.2890648263178878
2020-04-08 17:30:00,6,3.6,6.4,5.4,4.2,4.6,-1.0,0.5555618109440845,0.6711877414712396,0.4399358804169293,0.5555618109440845,0.6711877414712396,-1.0
2020-04-08 18:00:00,6,6.5,3.5,6.625,6.375,5.125,0.0,0.7226620657947196,0.7226620657947196,0.6503958592152477,0.6231194311274443,0.7949282723741916,0.0
2020-04-08 18:30:00,6,3.75,5.125,4.125,6.625,4.625,0.0,0.5508532245479723,0.7226620657947196,0.6503958592152477,0.6503958592152477,0.7949282723741916,0.0
2020-04-08 19:00:00,6,5.0,5.0,6.0,5.875,4.875,1.0,0.7226620657947196,0.6953856377069162,0.6503958592152477,0.6503958592152477,0.7226620657947196,0.0
2020-04-08 19:30:00,6,7.0,5.333333333333333,3.888888888888889,4.888888888888889,6.111111111111111,0.0,0.6993582219149019,0.6993582219149019,0.7236039357707272,0.7236039357707272,0.8520771919120107,0.0
2020-04-08 20:00:00,6,7.5,6.5,5.5,6.0,7.5,-1.0,0.2890648263178878,0.2890648263178878,0.2890648263178878,0.2890648263178878,0.2890648263178878,-1.0
2020-04-08 20:30:00,6,5.714285714285714,5.571428571428571,6.571428571428571,5.142857142857143,6.142857142857143,0.5,0.7289176125807096,0.7289176125807096,0.7289176125807096,0.6463276622041703,0.7289176125807096,0.2890648263178878
2020-04-08 21:00:00,6,5.181818181818182,6.7272727272727275,5.636363636363637,5.7272727272727275,4.2727272727272725,0.5,0.8423282765538795,0.7699336331594974,0.6648191508620835,0.6648191508620835,0.7699336331594974,0.2890648263178878
2020-04-08 21:30:00,6,6.0,8.833333333333334,9.0,3.8333333333333335,6.833333333333333,0.0,0.6508667942032516,0.3618019678853636,0.26544702577940094,0.6508667942032516,0.5545118520972888,0.0
2020-04-08 22:00:00,6,5.875,3.5,4.0,4.25,7.125,0.25,0.45131058988069694,0.6503958592152477,0.7226620657947196,0.6231194311274443,0.5508532245479723,0.234511970142281
2020-04-08 22:30:00,6,3.6666666666666665,5.666666666666667,7.333333333333333,4.0,5.666666666666667,1.0,0.45815690999132613,0.45815690999132613,0.45815690999132613,0.45815690999132613,0.45815690999132613,0.0
2020-04-08 23:00:00,6,3.1666666666666665,6.166666666666667,7.166666666666667,8.0,5.0,1.0,0.6508667942032516,0.5545118520972888,0.5545118520972888,0.3618019678853636,0.7472217363092141,0.0
2020-04-08 23:30:00,6,7.166666666666667,6.25,6.416666666666667,6.0,4.5,0.0,0.7290374509173452,0.8435766784151767,0.7472217363092142,0.8253923930233077,0.9399316205211394,0.0
2020-04-09 00:00:00,6,5.857142857142857,6.571428571428571,6.285714285714286,6.714285714285714,8.0,0.0,0.6463276622041703,0.6151546015323949,0.7289176125807096,0.6463276622041703,0.6151546015323949,0.0
2020-04-09 00:30:00,6,4.0,7.6,3.8,6.6,4.0,1.0,0.5555618109440845,0.4399358804169293,0.6711877414712396,0.5555618109440845,0.4399358804169293,0.0
2020-04-09 01:00:00,6,4.166666666666667,3.8333333333333335,6.666666666666667,3.0,4.333333333333333,-1.0,0.5181432813135509,0.5545118520972888,0.6508667942032516,0.5181432813135509,0.7472217363092141,-1.0
2020-04-09 01:30:00,6,4.2,6.2,3.4,5.0,3.6,0.5,0.6711877414712396,0.5555618109440845,0.5555618109440845,0.6711877414712396,0.5555618109440845,0.2890648263178878
2020-04-09 02:00:00,6,7.428571428571429,4.571428571428571,3.5714285714285716,4.285714285714286,4.428571428571429,1.0,0.6151546015323949,0.6463276622041703,0.7289176125807096,0.6463276622041703,0.6463276622041703,0.0
2020-04-09 02:30:00,6,4.333333333333333,3.8333333333333335,5.666666666666667,7.666666666666667,5.0,0.0,0.7472217363092141,0.6508667942032516,0.6508667942032516,0.5181432813135509,0.6508667942032516,0.0
2020-04-09 03:00:00,6,7.5,4.833333333333333,4.166666666666667,5.833333333333333,5.0,1.0,0.3618019678853636,0.7472217363092141,0.6508667942032516,0.6508667942032516,0.5545118520972888,0.0
2020-04-09 03:30:00,6,6.666666666666667,4.166666666666667,4.833333333333333,7.0,5.0,1.0,0.5181432813135509,0.6508667942032516,0.6508667942032516,0.6508667942032516,0.45815690999132613,0.0
2020-04-09 04:00:00,6,3.0,9.0,5.333333333333333,6.666666666666667,5.666666666666667,-1.0,0.45815690999132613,0.26544702577940094,0.26544702577940094,0.26544702577940094,0.45815690999132613,-1.0
2020-04-09 04:30:00,6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2020-04-09 05:00:00,6,3.6,5.4,5.2,7.2,4.0,-1.0,0.5555618109440845,0.39629359547644394,0.6711877414712396,0.5555618109440845,0.6711877414712396,-1.0
2020-04-09 05:30:00,6,2.3333333333333335,7.0,5.666666666666667,7.666666666666667,7.833333333333333,1.0,0.5181432813135509,0.5545118520972888,0.6508667942032516,0.5181432813135509,0.6508667942032516,0.0
2020-04-09 06:00:00,6,3.875,6.625,4.5,4.875,6.875,1.0,0.6231194311274443,0.6503958592152477,0.6953856377069162,0.7226620657947196,0.6231194311274443,0.0
2020-04-09 06:30:00,6,5.8,6.2,6.4,6.2,2.2,0.0,0.5555618109440845,0.5555618109440845,0.4399358804169293,0.6711877414712396,0.5555618109440845,0.0
2020-04-09 07:00:00,6,8.11111111111111,4.222222222222222,6.666666666666667,4.666666666666667,4.333333333333333,-1.0,0.6108758799884351,0.7236039357707272,0.7878405638413688,0.7236039357707272,0.7878405638413688,-1.0
2020-04-09 07:30:00,6,7.0,7.0,5.0,7.0,10.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
2020-04-09 08:00:00,6,6.25,3.0,5.75,5.5,5.0,1.0,0.5781296526357756,0.5781296526357756,0.5781296526357756,0.4335972394768317,0.2890648263178878,0.0
2020-04-09 08:30:00,6,7.285714285714286,7.142857142857143,6.285714285714286,5.428571428571429,5.714285714285714,0.0,0.6151546015323949,0.6463276622041703,0.6463276622041703,0.7289176125807096,0.6463276622041703,0.0
2020-04-09 09:00:00,6,4.0,6.666666666666667,7.666666666666667,5.333333333333333,3.0,-1.0,0.45815690999132613,0.45815690999132613,0.45815690999132613,0.45815690999132613,0.45815690999132613,-1.0
2020-04-09 09:30:00,6,5.285714285714286,6.0,5.0,5.142857142857143,4.0,0.6666666666666666,0.6463276622041703,0.7289176125807096,0.6463276622041703,0.6463276622041703,0.8115075629572491,0.26544702577940094
2020-04-09 10:00:00,6,4.0,8.0,0.0,4.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
2020-04-09 10:30:00,6,7.6,7.4,4.2,3.8,1.2,0.0,0.4399358804169293,0.5555618109440845,0.6711877414712396,0.6711877414712396,0.39629359547644394,0.0
2020-04-09 11:00:00,6,6.75,6.25,9.0,5.25,2.0,-1.0,0.5781296526357756,0.5781296526357756,0.4335972394768317,0.4335972394768317,0.5781296526357756,-1.0
2020-04-09 11:30:00,6,7.75,4.25,5.0,5.5,5.5,0.0,0.4335972394768317,0.4335972394768317,0.5781296526357756,0.5781296526357756,0.4335972394768317,0.0
2020-04-09 12:00:00,6,6.25,7.5,4.75,2.25,6.0,1.0,0.5781296526357756,0.4335972394768317,0.4335972394768317,0.4335972394768317,0.5781296526357756,0.0
2020-04-09 12:30:00,6,10.0,4.0,9.0,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
2020-04-09 13:00:00,6,6.0,4.0,5.333333333333333,5.333333333333333,6.0,1.0,0.45815690999132613,0.45815690999132613,0.26544702577940094,0.45815690999132613,0.45815690999132613,0.0
2020-04-09 13:30:00,6,5.375,5.625,3.0,6.75,6.625,-1.0,0.7226620657947196,0.7949282723741916,0.7226620657947196,0.5235767964601689,0.5058634460563037,-1.0
2020-04-09 14:00:00,6,4.5,5.625,5.25,5.625,3.0,0.5,0.8671944789536634,0.7949282723741916,0.7226620657947196,0.6953856377069162,0.5781296526357756,0.2890648263178878
2020-04-09 14:30:00,6,6.6,5.8,4.2,5.4,5.4,0.0,0.6711877414712396,0.5555618109440845,0.6711877414712396,0.4399358804169293,0.5555618109440845,0.0
2020-04-09 15:00:00,6,0.3878787878787879,1.2424242424242424,2.2,2.212121212121212,3.0545454545454547,1.0440251572327044,0.2951473891092005,0.4999138716785826,0.51837699119477,0.5353794850102562,0.5259152621904702,0.4584159468309996
2020-04-09 15:30:00,6,0.41379310344827586,1.1172413793103448,2.0827586206896553,2.1586206896551725,3.089655172413793,0.9440559440559441,0.2941662579593424,0.5160960105878155,0.5139111018229588,0.5094683085769367,0.44510024564416656,0.4488330406390329
2020-04-09 16:00:00,6,0.5779816513761468,1.128440366972477,2.2018348623853212,2.330275229357798,2.981651376146789,0.8380952380952381,0.341964529584055,0.49501775729006003,0.550544276716714,0.5516484276424741,0.5100313547869533,0.4634558082463516
2020-04-09 16:30:00,6,0.6477272727272727,1.4318181818181819,2.25,2.5,3.3068181818181817,0.9036144578313253,0.3399795569833371,0.4668575679629778,0.599582758154663,0.5636411370764517,0.4769318525654367,0.42801369637053605
