start_time,location,priority_value,priority
2020-04-07 16:00:00,3,0.48271425357936604,8
2020-04-07 16:30:00,3,0.20096577299268445,6
2020-04-07 17:00:00,3,0.14525089165320423,6
2020-04-07 17:30:00,3,-1.0,-1
2020-04-07 18:00:00,3,0.03470191540306655,8
2020-04-07 18:30:00,3,0.46789943098845177,2
2020-04-07 19:00:00,3,0.0789033590638156,8
2020-04-07 19:30:00,3,0.6339303390056162,3
2020-04-07 20:00:00,3,0.6588620097860989,2
2020-04-07 20:30:00,3,0.08445919617844845,11
2020-04-07 21:00:00,3,0.090914888618188,6
2020-04-07 21:30:00,3,0.38726505012730983,3
2020-04-07 22:00:00,3,0.0,12
2020-04-07 22:30:00,3,1.0,1
2020-04-07 23:00:00,3,0.9999999999999998,1
2020-04-07 23:30:00,3,-1.0,-1
2020-04-08 00:00:00,3,-1.0,-1
2020-04-08 00:30:00,3,-1.0,-1
2020-04-08 01:00:00,3,-1.0,-1
2020-04-08 01:30:00,3,-1.0,-1
2020-04-08 02:00:00,3,-1.0,-1
2020-04-08 02:30:00,3,-1.0,-1
2020-04-08 03:00:00,3,-1.0,-1
2020-04-08 03:30:00,3,-1.0,-1
2020-04-08 04:00:00,3,-1.0,-1
2020-04-08 04:30:00,3,-1.0,-1
2020-04-08 05:00:00,3,-1.0,-1
2020-04-08 05:30:00,3,-1.0,-1
2020-04-08 06:00:00,3,-1.0,-1
2020-04-08 06:30:00,3,-1.0,-1
2020-04-08 07:00:00,3,-1.0,-1
2020-04-08 07:30:00,3,-1.0,-1
2020-04-08 08:00:00,3,-1.0,-1
2020-04-08 08:30:00,3,-1.0,-1
2020-04-08 09:00:00,3,-1.0,-1
2020-04-08 09:30:00,3,-1.0,-1
2020-04-08 10:00:00,3,-1.0,-1
2020-04-08 10:30:00,3,-1.0,-1
2020-04-08 11:00:00,3,-1.0,-1
2020-04-08 11:30:00,3,-1.0,-1
2020-04-08 12:00:00,3,-1.0,-1
2020-04-08 12:30:00,3,-1.0,-1
2020-04-08 13:00:00,3,-1.0,-1
2020-04-08 13:30:00,3,-1.0,-1
2020-04-08 14:00:00,3,-1.0,-1
2020-04-08 14:30:00,3,-1.0,-1
2020-04-08 15:00:00,3,0.9999999999999999,1
2020-04-08 15:30:00,3,0.08968971910835205,6
2020-04-08 16:00:00,3,0.4999671545691017,2
2020-04-08 16:30:00,3,0.05890626825765384,6
2020-04-08 17:00:00,3,0.20982590590039144,3
2020-04-08 17:30:00,3,0.46960284090358995,5
2020-04-08 18:00:00,3,0.08465177200612795,5
2020-04-08 18:30:00,3,0.21973826936880989,3
2020-04-08 19:00:00,3,0.08222285474717228,6
2020-04-08 19:30:00,3,0.04534951710244735,9
2020-04-08 20:00:00,3,0.0,11
2020-04-08 20:30:00,3,0.01664735302945701,10
2020-04-08 21:00:00,3,-1.0,-1
2020-04-08 21:30:00,3,0.06219333837370383,6
2020-04-08 22:00:00,3,0.46127913665505615,2
2020-04-08 22:30:00,3,0.38782484766772396,4
2020-04-08 23:00:00,3,0.10444824320796081,7
2020-04-08 23:30:00,3,0.15318292852090187,7
2020-04-09 00:00:00,3,0.10963471054649054,4
2020-04-09 00:30:00,3,0.15238467338830938,10
2020-04-09 01:00:00,3,0.0,11
2020-04-09 01:30:00,3,0.18014103823744113,7
2020-04-09 02:00:00,3,0.059983166323788306,8
2020-04-09 02:30:00,3,0.15893855952156907,8
2020-04-09 03:00:00,3,0.15197369450970283,7
2020-04-09 03:30:00,3,0.055409071831990855,8
2020-04-09 04:00:00,3,0.014451283738161791,11
2020-04-09 04:30:00,3,0.1419962277988315,3
2020-04-09 05:00:00,3,1.0,1
2020-04-09 05:30:00,3,-1.0,-1
2020-04-09 06:00:00,3,-1.0,-1
2020-04-09 06:30:00,3,-1.0,-1
2020-04-09 07:00:00,3,-1.0,-1
2020-04-09 07:30:00,3,-1.0,-1
2020-04-09 08:00:00,3,-1.0,-1
2020-04-09 08:30:00,3,-1.0,-1
2020-04-09 09:00:00,3,-1.0,-1
2020-04-09 09:30:00,3,-1.0,-1
2020-04-09 10:00:00,3,-1.0,-1
2020-04-09 10:30:00,3,-1.0,-1
2020-04-09 11:00:00,3,-1.0,-1
2020-04-09 11:30:00,3,-1.0,-1
2020-04-09 12:00:00,3,-1.0,-1
2020-04-09 12:30:00,3,-1.0,-1
2020-04-09 13:00:00,3,-1.0,-1
2020-04-09 13:30:00,3,-1.0,-1
2020-04-09 14:00:00,3,-1.0,-1
2020-04-09 14:30:00,3,-1.0,-1
2020-04-09 15:00:00,3,-1.0,-1
2020-04-09 15:30:00,3,-1.0,-1
2020-04-09 16:00:00,3,-1.0,-1
2020-04-09 16:30:00,3,-1.0,-1
2020-04-09 17:00:00,3,-1.0,-1
2020-04-09 17:30:00,3,-1.0,-1
2020-04-09 18:00:00,3,-1.0,-1
2020-04-09 18:30:00,3,-1.0,-1
2020-04-09 19:00:00,3,-1.0,-1
2020-04-09 19:30:00,3,-1.0,-1
2020-04-09 20:00:00,3,-1.0,-1
2020-04-09 20:30:00,3,-1.0,-1
2020-04-09 21:00:00,3,-1.0,-1
2020-04-09 21:30:00,3,-1.0,-1
2020-04-09 22:00:00,3,-1.0,-1
2020-04-09 22:30:00,3,-1.0,-1
2020-04-09 23:00:00,3,-1.0,-1
2020-04-09 23:30:00,3,-1.0,-1
2020-04-10 00:00:00,3,-1.0,-1
2020-04-10 00:30:00,3,-1.0,-1
2020-04-10 01:00:00,3,-1.0,-1
2020-04-10 01:30:00,3,-1.0,-1
2020-04-10 02:00:00,3,0.9999999999999998,1
2020-04-10 02:30:00,3,0.09593133391909998,6
2020-04-10 03:00:00,3,0.0,9
2020-04-10 03:30:00,3,0.6673279256626343,2
2020-04-10 04:00:00,3,0.0,11
2020-04-10 04:30:00,3,0.08747583395267408,9
2020-04-10 05:00:00,3,0.13518677609711344,13
2020-04-10 05:30:00,3,0.10113462162179188,12
2020-04-10 06:00:00,3,0.09042135999622725,14
2020-04-10 06:30:00,3,0.20236901874078184,10
2020-04-10 07:00:00,3,0.20494172023526502,8
2020-04-10 07:30:00,3,0.22684367823711804,7
2020-04-10 08:00:00,3,0.21407534552584434,8
2020-04-10 08:30:00,3,0.19913291265313193,9
2020-04-10 09:00:00,3,0.1912017653975132,10
2020-04-10 09:30:00,3,0.20096208678695326,10
2020-04-10 10:00:00,3,0.3033540861124364,9
2020-04-10 10:30:00,3,0.03211936544783976,11
2020-04-10 11:00:00,3,0.03600267412365979,11
2020-04-10 11:30:00,3,0.036036703536102804,11
2020-04-10 12:00:00,3,0.017994809346259882,11
2020-04-10 12:30:00,3,0.016587975334360766,11
2020-04-10 13:00:00,3,0.017132496902621266,11
2020-04-10 13:30:00,3,0.02073022978517873,11
2020-04-10 14:00:00,3,0.02073022978517873,11
2020-04-10 14:30:00,3,0.027826364402526768,11
2020-04-10 15:00:00,3,0.02930021131984209,9
2020-04-10 15:30:00,3,0.04709808522247408,11
2020-04-10 16:00:00,3,0.05852976622588166,11
2020-04-10 16:30:00,3,0.055888272536420244,10
2020-04-10 17:00:00,3,0.04776815536377846,11
2020-04-10 17:30:00,3,0.04671365803044725,11
2020-04-10 18:00:00,3,0.04038284124613903,12
2020-04-10 18:30:00,3,0.04977754783752396,12
2020-04-10 19:00:00,3,0.05617152189701856,10
2020-04-10 19:30:00,3,0.057995416137999745,9
2020-04-10 20:00:00,3,0.42316372823799114,6
2020-04-10 20:30:00,3,0.3401359437443358,7
2020-04-10 21:00:00,3,0.35321765825551515,8
2020-04-10 21:30:00,3,0.2269137691932696,11
2020-04-10 22:00:00,3,0.20888104642896543,11
2020-04-10 22:30:00,3,0.11049055063795812,10
2020-04-10 23:00:00,3,0.07902564165257231,10
2020-04-10 23:30:00,3,0.22349698526154924,5
2020-04-06 00:00:00,4,0.5464138303316453,11
2020-04-06 00:30:00,4,-1.0,-1
2020-04-06 01:00:00,4,-1.0,-1
2020-04-06 01:30:00,4,-1.0,-1
2020-04-06 02:00:00,4,-1.0,-1
2020-04-06 02:30:00,4,-1.0,-1
2020-04-06 03:00:00,4,-1.0,-1
2020-04-06 03:30:00,4,-1.0,-1
2020-04-06 04:00:00,4,-1.0,-1
2020-04-06 04:30:00,4,0.6342142971581297,3
2020-04-06 05:00:00,4,0.3671345334869232,4
2020-04-06 05:30:00,4,0.21067418142106883,4
2020-04-06 06:00:00,4,0.32778968348114096,7
2020-04-06 06:30:00,4,0.4252736114837344,4
2020-04-06 07:00:00,4,0.14782276701025338,12
2020-04-06 07:30:00,4,0.34237420502730564,6
2020-04-06 08:00:00,4,0.6264722359199102,3
2020-04-06 08:30:00,4,0.3286018641073456,6
2020-04-06 09:00:00,4,0.42723245493114115,5
2020-04-06 09:30:00,4,-1.0,-1
2020-04-06 10:00:00,4,0.10200839015035074,10
2020-04-06 10:30:00,4,-1.0,-1
2020-04-06 11:00:00,4,-1.0,-1
2020-04-06 11:30:00,4,-1.0,-1
2020-04-06 12:00:00,4,-1.0,-1
2020-04-06 12:30:00,4,-1.0,-1
2020-04-06 13:00:00,4,-1.0,-1
2020-04-06 13:30:00,4,0.13533282254807633,8
2020-04-06 14:00:00,4,-1.0,-1
2020-04-06 14:30:00,4,0.031748705746385206,14
2020-04-06 15:00:00,4,-1.0,-1
2020-04-06 15:30:00,4,-1.0,-1
2020-04-06 16:00:00,4,-1.0,-1
2020-04-06 16:30:00,4,0.1837035728353746,12
2020-04-06 17:00:00,4,-1.0,-1
2020-04-06 17:30:00,4,-1.0,-1
2020-04-06 18:00:00,4,0.15985838156050614,9
2020-04-06 18:30:00,4,0.5029102061866416,3
2020-04-06 19:00:00,4,-1.0,-1
2020-04-06 19:30:00,4,-1.0,-1
2020-04-06 20:00:00,4,-1.0,-1
2020-04-06 20:30:00,4,-1.0,-1
2020-04-06 21:00:00,4,-1.0,-1
2020-04-06 21:30:00,4,-1.0,-1
2020-04-06 22:00:00,4,-1.0,-1
2020-04-06 22:30:00,4,-1.0,-1
2020-04-06 23:00:00,4,-1.0,-1
2020-04-06 23:30:00,4,-1.0,-1
2020-04-07 00:00:00,4,-1.0,-1
2020-04-07 00:30:00,4,0.06741869379703465,9
2020-04-07 01:00:00,4,-1.0,-1
2020-04-07 01:30:00,4,0.7800391500402353,2
2020-04-07 02:00:00,4,-1.0,-1
2020-04-07 02:30:00,4,-1.0,-1
2020-04-07 03:00:00,4,-1.0,-1
2020-04-07 03:30:00,4,-1.0,-1
2020-04-07 04:00:00,4,-1.0,-1
2020-04-07 04:30:00,4,-1.0,-1
2020-04-07 05:00:00,4,-1.0,-1
2020-04-07 05:30:00,4,-1.0,-1
2020-04-07 06:00:00,4,-1.0,-1
2020-04-07 06:30:00,4,-1.0,-1
2020-04-07 07:00:00,4,-1.0,-1
2020-04-07 07:30:00,4,-1.0,-1
2020-04-07 08:00:00,4,-1.0,-1
2020-04-07 08:30:00,4,-1.0,-1
2020-04-07 09:00:00,4,-1.0,-1
2020-04-07 09:30:00,4,0.3269340283728088,3
2020-04-07 10:00:00,4,0.9999999999999999,1
2020-04-07 10:30:00,4,0.077503761702606,10
2020-04-07 11:00:00,4,-1.0,-1
2020-04-07 11:30:00,4,-1.0,-1
2020-04-07 12:00:00,4,-1.0,-1
2020-04-07 12:30:00,4,-1.0,-1
2020-04-07 13:00:00,4,-1.0,-1
2020-04-07 13:30:00,4,-1.0,-1
2020-04-07 14:00:00,4,-1.0,-1
2020-04-07 14:30:00,4,0.7987237132793523,2
2020-04-07 15:00:00,4,-1.0,-1
2020-04-07 15:30:00,4,-1.0,-1
2020-04-07 16:00:00,4,-1.0,-1
2020-04-07 16:30:00,4,0.8308220069935948,2
2020-04-07 17:00:00,4,0.23780332725117315,4
2020-04-07 17:30:00,4,0.8814350568316064,3
2020-04-07 18:00:00,4,0.4389628473636542,2
2020-04-07 18:30:00,4,-1.0,-1
2020-04-07 19:00:00,4,-1.0,-1
2020-04-07 19:30:00,4,-1.0,-1
2020-04-07 20:00:00,4,0.049062307843263576,9
2020-04-07 20:30:00,4,1.0,1
2020-04-07 21:00:00,4,-1.0,-1
2020-04-07 21:30:00,4,0.37501720884868395,4
2020-04-07 22:00:00,4,0.9621598699020183,3
2020-04-07 22:30:00,4,0.3222382941622676,10
2020-04-07 23:00:00,4,0.16177443838515349,13
2020-04-07 23:30:00,4,0.20542039055660644,11
2020-04-08 00:00:00,4,0.16959982625650605,13
2020-04-08 00:30:00,4,0.23682085841490547,11
2020-04-08 01:00:00,4,0.16183327218681676,12
2020-04-08 01:30:00,4,0.5732530520170478,6
2020-04-08 02:00:00,4,0.35578302404139817,9
2020-04-08 02:30:00,4,0.22816734879585227,10
2020-04-08 03:00:00,4,0.21851921029550608,9
2020-04-08 03:30:00,4,0.42720071267815446,8
2020-04-08 04:00:00,4,0.3080548662202135,6
2020-04-08 04:30:00,4,0.45334861594220355,6
2020-04-08 05:00:00,4,0.19781768656634527,7
2020-04-08 05:30:00,4,0.15312898237502648,7
2020-04-08 06:00:00,4,0.29935306888146795,5
2020-04-08 06:30:00,4,0.09248585144156907,4
2020-04-08 07:00:00,4,0.32813047878597307,3
2020-04-08 07:30:00,4,0.3781233576300764,5
2020-04-08 08:00:00,4,0.2247886948954582,6
2020-04-08 08:30:00,4,0.7337555610404742,2
2020-04-08 09:00:00,4,-1.0,-1
2020-04-08 09:30:00,4,0.9999999999999999,1
2020-04-08 10:00:00,4,-1.0,-1
2020-04-08 10:30:00,4,-1.0,-1
2020-04-08 11:00:00,4,-1.0,-1
2020-04-08 11:30:00,4,-1.0,-1
2020-04-08 12:00:00,4,-1.0,-1
2020-04-08 12:30:00,4,-1.0,-1
2020-04-08 13:00:00,4,-1.0,-1
2020-04-08 13:30:00,4,-1.0,-1
2020-04-08 14:00:00,4,-1.0,-1
2020-04-08 14:30:00,4,-1.0,-1
2020-04-08 15:00:00,4,-1.0,-1
2020-04-08 15:30:00,4,-1.0,-1
2020-04-08 16:00:00,4,-1.0,-1
2020-04-08 16:30:00,4,-1.0,-1
2020-04-08 17:00:00,4,0.0,8
2020-04-08 17:30:00,4,0.6198611495783245,4
2020-04-08 18:00:00,4,-1.0,-1
2020-04-08 18:30:00,4,-1.0,-1
2020-04-08 19:00:00,4,-1.0,-1
2020-04-08 19:30:00,4,-1.0,-1
2020-04-08 20:00:00,4,-1.0,-1
2020-04-08 20:30:00,4,0.3325731916987397,3
2020-04-08 21:00:00,4,-1.0,-1
2020-04-08 21:30:00,4,-1.0,-1
2020-04-08 22:00:00,4,-1.0,-1
2020-04-08 22:30:00,4,-1.0,-1
2020-04-08 23:00:00,4,0.7163688934879129,2
2020-04-08 23:30:00,4,-1.0,-1
2020-04-09 00:00:00,4,-1.0,-1
2020-04-09 00:30:00,4,-1.0,-1
2020-04-09 01:00:00,4,0.038765471718869224,9
2020-04-09 01:30:00,4,1.0,1
2020-04-09 02:00:00,4,-1.0,-1
2020-04-09 02:30:00,4,-1.0,-1
2020-04-09 03:00:00,4,-1.0,-1
2020-04-09 03:30:00,4,0.0,12
2020-04-09 04:00:00,4,0.1678626266801614,6
2020-04-09 04:30:00,4,0.21040833730165967,2
2020-04-09 05:00:00,4,0.4383653155235999,4
2020-04-09 05:30:00,4,1.0,1
2020-04-09 06:00:00,4,0.9529433678248342,3
2020-04-09 06:30:00,4,0.9233698456216406,4
2020-04-09 07:00:00,4,1.0,1
2020-04-09 07:30:00,4,1.0,1
2020-04-09 08:00:00,4,0.535667837978717,4
2020-04-09 08:30:00,4,1.0,1
2020-04-09 09:00:00,4,0.7849984844484571,4
2020-04-09 09:30:00,4,0.8187110221388384,2
2020-04-09 10:00:00,4,1.0,1
2020-04-09 10:30:00,4,0.4589641977355001,7
2020-04-09 11:00:00,4,1.0,1
2020-04-09 11:30:00,4,1.0000000000000002,1
2020-04-09 12:00:00,4,-1.0,-1
2020-04-09 12:30:00,4,1.0,1
2020-04-09 13:00:00,4,0.015390783546953758,10
2020-04-09 13:30:00,4,-1.0,-1
2020-04-09 14:00:00,4,-1.0,-1
2020-04-09 14:30:00,4,0.10015381917215474,4
2020-04-09 15:00:00,4,-1.0,-1
2020-04-09 15:30:00,4,-1.0,-1
2020-04-09 16:00:00,4,-1.0,-1
2020-04-09 16:30:00,4,-1.0,-1
2020-04-09 17:00:00,4,-1.0,-1
2020-04-09 17:30:00,4,0.11123214722529581,8
2020-04-09 18:00:00,4,-1.0,-1
2020-04-09 18:30:00,4,0.31730565846107917,3
2020-04-09 19:00:00,4,-1.0,-1
2020-04-09 19:30:00,4,-1.0,-1
2020-04-09 20:00:00,4,-1.0,-1
2020-04-09 20:30:00,4,-1.0,-1
2020-04-09 21:00:00,4,-1.0,-1
2020-04-09 21:30:00,4,-1.0,-1
2020-04-09 22:00:00,4,-1.0,-1
2020-04-09 22:30:00,4,-1.0,-1
2020-04-09 23:00:00,4,-1.0,-1
2020-04-09 23:30:00,4,-1.0,-1
2020-04-10 00:00:00,4,-1.0,-1
2020-04-10 00:30:00,4,-1.0,-1
2020-04-10 01:00:00,4,-1.0,-1
2020-04-10 01:30:00,4,-1.0,-1
2020-04-10 02:00:00,4,-1.0,-1
2020-04-10 02:30:00,4,-1.0,-1
2020-04-10 03:00:00,4,-1.0,-1
2020-04-10 03:30:00,4,-1.0,-1
2020-04-10 04:00:00,4,-1.0,-1
2020-04-10 04:30:00,4,-1.0,-1
2020-04-10 05:00:00,4,0.2330314771268115,10
2020-04-10 05:30:00,4,0.1756942317850475,9
2020-04-10 06:00:00,4,0.12780496226366134,9
2020-04-10 06:30:00,4,0.18371903303608716,11
2020-04-10 07:00:00,4,0.18100981723659687,10
2020-04-10 07:30:00,4,0.1723502514637627,11
2020-04-10 08:00:00,4,0.16645060066545686,12
2020-04-10 08:30:00,4,0.13237226404491542,10
2020-04-10 09:00:00,4,0.15228178432242,12
2020-04-10 09:30:00,4,0.18253730817042113,12
2020-04-10 10:00:00,4,0.23857634557002783,12
2020-04-10 10:30:00,4,0.024441061805695385,13
2020-04-10 11:00:00,4,0.02667160016075279,13
2020-04-10 11:30:00,4,0.030127274387555816,13
2020-04-10 12:00:00,4,0.01460086948587204,12
2020-04-10 12:30:00,4,0.007836168995444495,14
2020-04-10 13:00:00,4,0.0,19
2020-04-10 13:30:00,4,0.0,19
2020-04-10 14:00:00,4,0.0,19
2020-04-10 14:30:00,4,0.004161537776363147,18
2020-04-10 15:00:00,4,0.0014470057906984246,18
2020-04-10 15:30:00,4,0.0,19
2020-04-10 16:00:00,4,0.0,19
2020-04-10 16:30:00,4,0.0,19
2020-04-10 17:00:00,4,0.0,19
2020-04-10 17:30:00,4,0.0,19
2020-04-10 18:00:00,4,0.0,19
2020-04-10 18:30:00,4,0.0039481855814538225,18
2020-04-10 19:00:00,4,0.009392447800468273,18
2020-04-10 19:30:00,4,0.00673436002076136,18
2020-04-10 20:00:00,4,0.06036687026940052,17
2020-04-10 20:30:00,4,0.050360590744900846,17
2020-04-10 21:00:00,4,0.0,18
2020-04-10 21:30:00,4,0.0,18
2020-04-10 22:00:00,4,0.41265687508303095,5
2020-04-10 22:30:00,4,0.11860859703673907,9
2020-04-10 23:00:00,4,0.15732563930455884,5
2020-04-06 00:00:00,5,0.609424910823634,7
2020-04-06 00:30:00,5,-1.0,-1
2020-04-06 01:00:00,5,-1.0,-1
2020-04-06 01:30:00,5,0.0,12
2020-04-06 02:00:00,5,0.38494598038869055,3
2020-04-06 02:30:00,5,1.0,1
2020-04-06 03:00:00,5,1.0,1
2020-04-06 03:30:00,5,-1.0,-1
2020-04-06 04:00:00,5,0.29042348104244464,4
2020-04-06 04:30:00,5,0.13179533408867244,10
2020-04-06 05:00:00,5,0.20110242284271374,6
2020-04-06 05:30:00,5,0.14043841586041975,5
2020-04-06 06:00:00,5,0.17871820514686798,9
2020-04-06 06:30:00,5,0.35065081381227164,5
2020-04-06 07:00:00,5,0.28491970907731856,8
2020-04-06 07:30:00,5,0.18030760143505878,11
2020-04-06 08:00:00,5,0.17390546352166153,9
2020-04-06 08:30:00,5,1.0,1
2020-04-06 09:00:00,5,0.1430756053414945,14
2020-04-06 09:30:00,5,0.0,15
2020-04-06 10:00:00,5,0.871522336971391,2
2020-04-06 10:30:00,5,0.15508940709651364,10
2020-04-06 11:00:00,5,0.17306500810526554,6
2020-04-06 11:30:00,5,-1.0,-1
2020-04-06 12:00:00,5,0.0,12
2020-04-06 12:30:00,5,0.00814258989070138,12
2020-04-06 13:00:00,5,0.4737277990027044,3
2020-04-06 13:30:00,5,0.2697011018169311,5
2020-04-06 14:00:00,5,0.33815516255714606,3
2020-04-06 14:30:00,5,0.32693778805676127,3
2020-04-06 15:00:00,5,0.24211125475269965,7
2020-04-06 15:30:00,5,-1.0,-1
2020-04-06 16:00:00,5,-1.0,-1
2020-04-06 16:30:00,5,0.3665801317549613,7
2020-04-06 17:00:00,5,-1.0,-1
2020-04-06 17:30:00,5,0.9233480775467136,2
2020-04-06 18:00:00,5,-1.0,-1
2020-04-06 18:30:00,5,-1.0,-1
2020-04-06 19:00:00,5,0.10551328623526003,4
2020-04-06 19:30:00,5,0.25911045400807753,7
2020-04-06 20:00:00,5,-1.0,-1
2020-04-06 20:30:00,5,-1.0,-1
2020-04-06 21:00:00,5,-1.0,-1
2020-04-06 21:30:00,5,0.06359479291139053,8
2020-04-06 22:00:00,5,0.027817617934590227,8
2020-04-06 22:30:00,5,0.17389950357868394,9
2020-04-06 23:00:00,5,0.10333803921871823,5
2020-04-06 23:30:00,5,-1.0,-1
2020-04-07 00:00:00,5,-1.0,-1
2020-04-07 00:30:00,5,0.9999999999999999,1
2020-04-07 01:00:00,5,-1.0,-1
2020-04-07 01:30:00,5,-1.0,-1
2020-04-07 02:00:00,5,-1.0,-1
2020-04-07 02:30:00,5,0.08915255718408278,8
2020-04-07 03:00:00,5,-1.0,-1
2020-04-07 03:30:00,5,0.6608149459421767,3
2020-04-07 04:00:00,5,0.9999999999999999,1
2020-04-07 04:30:00,5,-1.0,-1
2020-04-07 05:00:00,5,0.39922287050268845,3
2020-04-07 05:30:00,5,0.13572406900342576,6
2020-04-07 06:00:00,5,0.3045939939083513,4
2020-04-07 06:30:00,5,-1.0,-1
2020-04-07 07:00:00,5,0.039700816345011505,9
2020-04-07 07:30:00,5,0.04135656582570282,5
2020-04-07 08:00:00,5,-1.0,-1
2020-04-07 08:30:00,5,0.09383886762271419,4
2020-04-07 09:00:00,5,0.13832355359429788,4
2020-04-07 09:30:00,5,0.6954014078358183,2
2020-04-07 10:00:00,5,-1.0,-1
2020-04-07 10:30:00,5,0.21944580521783855,3
2020-04-07 11:00:00,5,-1.0,-1
2020-04-07 11:30:00,5,1.0,1
2020-04-07 12:00:00,5,-1.0,-1
2020-04-07 12:30:00,5,0.005372206834057938,11
2020-04-07 13:00:00,5,0.2075665734947903,6
2020-04-07 13:30:00,5,1.0,1
2020-04-07 14:00:00,5,0.239903796295932,4
2020-04-07 14:30:00,5,-1.0,-1
2020-04-07 15:00:00,5,-1.0,-1
2020-04-07 15:30:00,5,-1.0,-1
2020-04-07 16:00:00,5,0.4853260636826271,7
2020-04-07 16:30:00,5,0.31536571092952204,5
2020-04-07 17:00:00,5,-1.0,-1
2020-04-07 17:30:00,5,-1.0,-1
2020-04-07 18:00:00,5,0.11984715721879591,5
2020-04-07 18:30:00,5,-1.0,-1
2020-04-07 19:00:00,5,0.579579152647913,3
2020-04-07 19:30:00,5,0.64137121355793,2
2020-04-07 20:00:00,5,0.42456365872379453,3
2020-04-07 20:30:00,5,0.6636273101895174,2
2020-04-07 21:00:00,5,-1.0,-1
2020-04-07 21:30:00,5,-1.0,-1
2020-04-07 22:00:00,5,0.4283704383175467,5
2020-04-07 22:30:00,5,0.26846281723739646,12
2020-04-07 23:00:00,5,0.42965201635836786,10
2020-04-07 23:30:00,5,0.37239526518979943,8
2020-04-08 00:00:00,5,0.5119053278980693,6
2020-04-08 00:30:00,5,0.5263464794206247,7
2020-04-08 01:00:00,5,0.4535963398789197,6
2020-04-08 01:30:00,5,0.5441566224749446,8
2020-04-08 02:00:00,5,0.38228044464803823,8
2020-04-08 02:30:00,5,0.5117223490730435,4
2020-04-08 03:00:00,5,0.40511797695718205,7
2020-04-08 03:30:00,5,0.33051340501564214,9
2020-04-08 04:00:00,5,0.27912449403340245,7
2020-04-08 04:30:00,5,0.20281662950586854,9
2020-04-08 05:00:00,5,0.40606658513813965,4
2020-04-08 05:30:00,5,0.038905614960138904,11
2020-04-08 06:00:00,5,0.17075552694281068,7
2020-04-08 06:30:00,5,-1.0,-1
2020-04-08 07:00:00,5,0.02334795026400642,12
2020-04-08 07:30:00,5,-1.0,-1
2020-04-08 08:00:00,5,0.10055366736761165,7
2020-04-08 08:30:00,5,-1.0,-1
2020-04-08 09:00:00,5,0.262769900425073,5
2020-04-08 09:30:00,5,0.2107640537594609,3
2020-04-08 10:00:00,5,0.027130591201750376,5
2020-04-08 10:30:00,5,0.2649615463351055,3
2020-04-08 11:00:00,5,-1.0,-1
2020-04-08 11:30:00,5,-1.0,-1
2020-04-08 12:00:00,5,1.0,1
2020-04-08 12:30:00,5,-1.0,-1
2020-04-08 13:00:00,5,-1.0,-1
2020-04-08 13:30:00,5,-1.0,-1
2020-04-08 14:00:00,5,1.0,1
2020-04-08 14:30:00,5,0.008461108357744308,10
2020-04-08 15:00:00,5,0.08155454467698744,8
2020-04-08 15:30:00,5,0.0,9
2020-04-08 16:00:00,5,-1.0,-1
2020-04-08 16:30:00,5,-1.0,-1
2020-04-08 17:00:00,5,0.036971806184970354,5
2020-04-08 17:30:00,5,0.4640088518693095,6
2020-04-08 18:00:00,5,-1.0,-1
2020-04-08 18:30:00,5,-1.0,-1
2020-04-08 19:00:00,5,0.37121141646600947,3
2020-04-08 19:30:00,5,-1.0,-1
2020-04-08 20:00:00,5,0.34572643328994196,5
2020-04-08 20:30:00,5,-1.0,-1
2020-04-08 21:00:00,5,-1.0,-1
2020-04-08 21:30:00,5,-1.0,-1
2020-04-08 22:00:00,5,-1.0,-1
2020-04-08 22:30:00,5,0.7626108332950474,2
2020-04-08 23:00:00,5,-1.0,-1
2020-04-08 23:30:00,5,-1.0,-1
2020-04-09 00:00:00,5,0.005256928986737117,10
2020-04-09 00:30:00,5,0.9999999999999999,1
2020-04-09 01:00:00,5,0.09739883512859457,6
2020-04-09 01:30:00,5,-1.0,-1
2020-04-09 02:00:00,5,-1.0,-1
2020-04-09 02:30:00,5,-1.0,-1
2020-04-09 03:00:00,5,0.18658233454540063,6
2020-04-09 03:30:00,5,0.12792691422004396,6
2020-04-09 04:00:00,5,-1.0,-1
2020-04-09 04:30:00,5,0.01580235618762784,9
2020-04-09 05:00:00,5,0.17537423410177785,11
2020-04-09 05:30:00,5,0.1852534820651464,11
2020-04-09 06:00:00,5,0.45322030977427014,10
2020-04-09 06:30:00,5,0.4607839102383432,9
2020-04-09 07:00:00,5,0.07957617985667237,15
2020-04-09 07:30:00,5,0.1982547006627494,11
2020-04-09 08:00:00,5,0.2945894176473809,7
2020-04-09 08:30:00,5,0.028022043151099102,14
2020-04-09 09:00:00,5,0.15805589346443924,10
2020-04-09 09:30:00,5,0.0,15
2020-04-09 10:00:00,5,0.4625726414895912,2
2020-04-09 10:30:00,5,0.5361062059921532,6
2020-04-09 11:00:00,5,0.13984310927057986,7
2020-04-09 11:30:00,5,0.0026932191332747213,12
2020-04-09 12:00:00,5,0.0,10
2020-04-09 12:30:00,5,0.16953650443886986,10
2020-04-09 13:00:00,5,-1.0,-1
2020-04-09 13:30:00,5,-1.0,-1
2020-04-09 14:00:00,5,0.15542119152000383,4
2020-04-09 14:30:00,5,0.0,10
2020-04-09 15:00:00,5,0.4195253396368608,3
2020-04-09 15:30:00,5,-1.0,-1
