,index,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
198,2020-04-10 03:00:00,7.142857142857143,5.714285714285714,5.142857142857143,5.0,4.571428571428571,-1.0,3
199,2020-04-10 03:30:00,8.0,7.0,7.0,8.5,9.5,-1.0,3
200,2020-04-10 04:00:00,4.0,6.0,5.0,6.0,6.6,0.0,3
201,2020-04-10 04:30:00,5.9,5.3,4.9,5.6,6.4,0.0,3
202,2020-04-10 05:00:00,6.0588235294117645,4.764705882352941,5.823529411764706,5.235294117647059,6.0588235294117645,0.0,3
203,2020-04-10 05:30:00,5.904761904761905,4.904761904761905,6.0476190476190474,4.9523809523809526,5.761904761904762,0.25,3
204,2020-04-10 06:00:00,5.863636363636363,4.954545454545454,5.863636363636363,5.181818181818182,5.7727272727272725,0.25,3
205,2020-04-10 06:30:00,5.774193548387097,5.161290322580645,6.225806451612903,5.225806451612903,5.67741935483871,0.2,3
206,2020-04-10 07:00:00,5.571428571428571,5.114285714285714,6.314285714285714,4.9714285714285715,5.771428571428571,0.2,3
207,2020-04-10 07:30:00,5.394736842105263,5.131578947368421,6.2894736842105265,5.105263157894737,5.7368421052631575,0.2,3
208,2020-04-10 08:00:00,5.071428571428571,5.238095238095238,6.119047619047619,5.238095238095238,5.380952380952381,0.2,3
209,2020-04-10 08:30:00,5.186046511627907,5.325581395348837,6.186046511627907,5.116279069767442,5.3023255813953485,0.2,3
210,2020-04-10 09:00:00,5.479166666666667,5.333333333333333,6.125,5.125,4.9375,0.16666666666666666,3
211,2020-04-10 09:30:00,5.537037037037037,5.314814814814815,5.888888888888889,5.222222222222222,4.796296296296297,0.16666666666666666,3
212,2020-04-10 10:00:00,5.475409836065574,5.360655737704918,5.885245901639344,5.163934426229508,4.934426229508197,0.2857142857142857,3
213,2020-04-10 10:30:00,5.28125,5.25,5.859375,5.078125,5.0,0.375,3
214,2020-04-10 11:00:00,5.402985074626866,5.402985074626866,5.895522388059701,5.164179104477612,5.08955223880597,0.375,3
215,2020-04-10 11:30:00,5.285714285714286,5.428571428571429,5.871428571428571,5.085714285714285,5.071428571428571,0.3333333333333333,3
216,2020-04-10 12:00:00,5.243243243243243,5.405405405405405,5.9324324324324325,4.918918918918919,5.027027027027027,0.3,3
217,2020-04-10 12:30:00,5.379746835443038,5.405063291139241,5.8354430379746836,4.987341772151899,5.151898734177215,0.2727272727272727,3
218,2020-04-10 13:00:00,5.37037037037037,5.518518518518518,5.851851851851852,4.987654320987654,5.08641975308642,0.2727272727272727,3
219,2020-04-10 13:30:00,5.4,5.458823529411765,5.682352941176471,5.129411764705883,5.0588235294117645,0.3333333333333333,3
220,2020-04-10 14:00:00,5.4,5.458823529411765,5.682352941176471,5.129411764705883,5.0588235294117645,0.3333333333333333,3
221,2020-04-10 14:30:00,5.4875,5.425,5.725,5.075,4.9625,0.36363636363636365,3
222,2020-04-10 15:00:00,5.333333333333333,5.48,5.786666666666667,5.066666666666666,4.88,0.36363636363636365,3
223,2020-04-10 15:30:00,5.235294117647059,5.632352941176471,5.647058823529412,5.102941176470588,4.8088235294117645,0.4,3
224,2020-04-10 16:00:00,5.234375,5.640625,5.5625,5.1875,4.828125,0.375,3
225,2020-04-10 16:30:00,5.238095238095238,5.634920634920635,5.619047619047619,5.111111111111111,4.809523809523809,0.375,3
226,2020-04-10 17:00:00,5.185185185185185,5.62962962962963,5.37037037037037,5.074074074074074,4.703703703703703,0.42857142857142855,3
227,2020-04-10 17:30:00,5.28,5.7,5.24,5.24,4.56,0.42857142857142855,3
228,2020-04-10 18:00:00,5.404255319148936,5.723404255319149,5.191489361702128,5.148936170212766,4.51063829787234,0.42857142857142855,3
229,2020-04-10 18:30:00,5.72093023255814,5.674418604651163,5.255813953488372,5.023255813953488,4.744186046511628,0.42857142857142855,3
230,2020-04-10 19:00:00,5.619047619047619,5.595238095238095,5.166666666666667,5.142857142857143,4.809523809523809,0.42857142857142855,3
231,2020-04-10 19:30:00,5.297297297297297,5.621621621621622,5.108108108108108,5.135135135135135,5.216216216216216,0.5,3
232,2020-04-10 20:00:00,5.161290322580645,5.709677419354839,5.32258064516129,4.967741935483871,5.516129032258065,0.5,3
233,2020-04-10 20:30:00,5.208333333333333,5.708333333333333,5.166666666666667,5.041666666666667,5.375,0.4,3
234,2020-04-10 21:00:00,5.761904761904762,6.095238095238095,5.142857142857143,5.285714285714286,5.238095238095238,0.25,3
235,2020-04-10 21:30:00,5.388888888888889,5.666666666666667,4.888888888888889,5.0,4.944444444444445,0.25,3
236,2020-04-10 22:00:00,5.933333333333334,5.6,4.8,5.333333333333333,5.0,0.3333333333333333,3
237,2020-04-10 22:30:00,6.454545454545454,5.818181818181818,4.0,6.545454545454546,5.2727272727272725,0.5,3
238,2020-04-10 23:00:00,5.666666666666667,6.166666666666667,3.6666666666666665,7.0,3.8333333333333335,1.0,3
239,2020-04-10 23:30:00,6.0,4.25,2.25,8.0,4.5,1.0,3
0,2020-04-06 00:00:00,6.5,4.909090909090909,5.909090909090909,-1.0,5.545454545454546,0.5,4
1,2020-04-06 00:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
2,2020-04-06 01:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
3,2020-04-06 01:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
4,2020-04-06 02:00:00,7.0,2.0,4.0,-1.0,6.0,-1.0,4
5,2020-04-06 02:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
6,2020-04-06 03:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
7,2020-04-06 03:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
8,2020-04-06 04:00:00,9.0,8.0,10.0,-1.0,10.0,-1.0,4
9,2020-04-06 04:30:00,0.0,0.2,0.2,-1.0,1.9,2.0,4
10,2020-04-06 05:00:00,0.0,0.0,0.0,7.0,1.75,2.0,4
11,2020-04-06 05:30:00,0.1,0.1,1.2,-1.0,1.9,1.8,4
12,2020-04-06 06:00:00,0.23529411764705882,0.29411764705882354,0.4117647058823529,0.0,1.8235294117647058,1.6,4
13,2020-04-06 06:30:00,0.25,0.4166666666666667,0.75,4.5,1.9166666666666667,2.6666666666666665,4
14,2020-04-06 07:00:00,0.5555555555555556,0.7777777777777778,1.0,3.0,2.888888888888889,1.75,4
15,2020-04-06 07:30:00,2.7142857142857144,1.8571428571428572,2.2857142857142856,-1.0,4.142857142857143,2.5,4
16,2020-04-06 08:00:00,1.25,0.625,0.875,-1.0,2.375,1.0,4
17,2020-04-06 08:30:00,0.0,0.2,0.8,-1.0,1.6,1.0,4
18,2020-04-06 09:00:00,7.333333333333333,6.333333333333333,5.666666666666667,-1.0,8.0,-1.0,4
19,2020-04-06 09:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
20,2020-04-06 10:00:00,3.5,0.0,4.0,-1.0,1.5,-1.0,4
21,2020-04-06 10:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
22,2020-04-06 11:00:00,9.0,3.0,8.0,-1.0,6.0,-1.0,4
23,2020-04-06 11:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
24,2020-04-06 12:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
25,2020-04-06 12:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
26,2020-04-06 13:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
27,2020-04-06 13:30:00,8.0,8.0,6.5,-1.0,3.5,0.0,4
28,2020-04-06 14:00:00,9.0,7.0,0.0,-1.0,10.0,0.0,4
29,2020-04-06 14:30:00,5.5,4.5,1.5,-1.0,3.0,1.0,4
30,2020-04-06 15:00:00,0.0,9.0,9.0,-1.0,6.0,-1.0,4
31,2020-04-06 15:30:00,4.0,10.0,2.0,-1.0,5.0,-1.0,4
32,2020-04-06 16:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
33,2020-04-06 16:30:00,4.0,4.0,6.5,-1.0,4.0,-1.0,4
34,2020-04-06 17:00:00,0.0,3.0,10.0,-1.0,4.0,-1.0,4
35,2020-04-06 17:30:00,1.0,3.0,1.0,-1.0,10.0,-1.0,4
36,2020-04-06 18:00:00,4.0,7.5,5.0,-1.0,1.0,-1.0,4
37,2020-04-06 18:30:00,8.5,7.0,1.5,-1.0,5.5,-1.0,4
38,2020-04-06 19:00:00,5.0,4.0,2.0,-1.0,10.0,-1.0,4
39,2020-04-06 19:30:00,2.0,3.0,7.0,-1.0,9.0,0.0,4
40,2020-04-06 20:00:00,0.0,1.0,10.0,-1.0,4.0,-1.0,4
41,2020-04-06 20:30:00,10.0,2.0,2.0,-1.0,2.0,-1.0,4
42,2020-04-06 21:00:00,0.0,0.0,2.0,-1.0,4.0,-1.0,4
43,2020-04-06 21:30:00,9.0,2.0,1.0,-1.0,7.0,-1.0,4
44,2020-04-06 22:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
45,2020-04-06 22:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
46,2020-04-06 23:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
47,2020-04-06 23:30:00,9.0,10.0,10.0,-1.0,6.0,-1.0,4
48,2020-04-07 00:00:00,7.0,8.0,7.0,-1.0,1.0,-1.0,4
49,2020-04-07 00:30:00,5.5,1.5,5.0,-1.0,6.0,0.0,4
50,2020-04-07 01:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
51,2020-04-07 01:30:00,8.5,9.0,8.0,-1.0,5.0,1.0,4
52,2020-04-07 02:00:00,2.0,1.0,7.0,-1.0,10.0,-1.0,4
53,2020-04-07 02:30:00,10.0,7.0,3.0,-1.0,0.0,-1.0,4
54,2020-04-07 03:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
55,2020-04-07 03:30:00,4.0,9.0,3.0,-1.0,10.0,-1.0,4
56,2020-04-07 04:00:00,7.0,10.0,0.0,-1.0,2.0,-1.0,4
57,2020-04-07 04:30:00,2.0,8.0,0.0,-1.0,6.0,-1.0,4
58,2020-04-07 05:00:00,9.0,1.0,10.0,-1.0,3.0,-1.0,4
59,2020-04-07 05:30:00,4.0,10.0,0.0,-1.0,10.0,-1.0,4
60,2020-04-07 06:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
61,2020-04-07 06:30:00,4.0,10.0,10.0,-1.0,9.0,-1.0,4
62,2020-04-07 07:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
63,2020-04-07 07:30:00,6.0,4.0,4.0,-1.0,4.0,-1.0,4
64,2020-04-07 08:00:00,2.0,6.0,2.0,-1.0,0.0,-1.0,4
65,2020-04-07 08:30:00,1.0,8.0,0.0,-1.0,4.0,-1.0,4
66,2020-04-07 09:00:00,10.0,10.0,0.0,-1.0,8.0,-1.0,4
67,2020-04-07 09:30:00,5.8,6.2,6.0,-1.0,4.2,1.0,4
68,2020-04-07 10:00:00,10.0,6.5,8.0,-1.0,8.0,0.0,4
69,2020-04-07 10:30:00,8.0,4.333333333333333,5.666666666666667,-1.0,4.666666666666667,-1.0,4
70,2020-04-07 11:00:00,7.0,9.0,5.0,-1.0,0.0,-1.0,4
71,2020-04-07 11:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
72,2020-04-07 12:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
73,2020-04-07 12:30:00,7.0,9.0,10.0,-1.0,4.0,0.0,4
74,2020-04-07 13:00:00,10.0,10.0,10.0,-1.0,3.0,-1.0,4
75,2020-04-07 13:30:00,5.0,5.0,0.0,-1.0,0.0,-1.0,4
76,2020-04-07 14:00:00,3.0,2.0,10.0,-1.0,4.0,-1.0,4
77,2020-04-07 14:30:00,8.0,9.0,4.5,-1.0,7.0,-1.0,4
78,2020-04-07 15:00:00,1.0,5.0,10.0,-1.0,5.0,-1.0,4
79,2020-04-07 15:30:00,6.0,2.0,8.0,-1.0,6.0,0.0,4
80,2020-04-07 16:00:00,3.0,2.0,4.0,-1.0,9.0,-1.0,4
81,2020-04-07 16:30:00,7.5,3.5,0.0,-1.0,5.0,-1.0,4
82,2020-04-07 17:00:00,5.333333333333333,4.0,5.666666666666667,-1.0,9.0,-1.0,4
83,2020-04-07 17:30:00,5.5,6.0,9.0,-1.0,5.0,0.0,4
84,2020-04-07 18:00:00,1.5,3.5,2.5,-1.0,3.5,0.0,4
85,2020-04-07 18:30:00,6.0,4.0,5.0,6.0,9.0,-1.0,4
86,2020-04-07 19:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
87,2020-04-07 19:30:00,8.0,2.0,10.0,-1.0,0.0,-1.0,4
88,2020-04-07 20:00:00,5.0,6.666666666666667,8.333333333333334,-1.0,7.666666666666667,0.0,4
89,2020-04-07 20:30:00,8.5,5.0,4.5,-1.0,6.0,-1.0,4
90,2020-04-07 21:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
91,2020-04-07 21:30:00,2.5,4.5,6.0,-1.0,4.5,0.0,4
92,2020-04-07 22:00:00,7.0,4.0,9.5,-1.0,5.5,-1.0,4
93,2020-04-07 22:30:00,3.922222222222222,3.0444444444444443,3.1333333333333333,4.0,1.9444444444444444,6.136363636363637,4
94,2020-04-07 23:00:00,4.88135593220339,3.840677966101695,3.830508474576271,4.8,2.9457627118644067,4.6552901023890785,4
95,2020-04-07 23:30:00,4.850533807829182,3.8718861209964412,3.804270462633452,6.666666666666667,2.8469750889679717,4.767857142857143,4
96,2020-04-08 00:00:00,4.831578947368421,3.880701754385965,3.8175438596491227,3.3333333333333335,2.9017543859649124,4.482394366197183,4
97,2020-04-08 00:30:00,4.884816753926701,3.905759162303665,3.9528795811518322,4.666666666666667,3.0157068062827226,4.392670157068062,4
98,2020-04-08 01:00:00,4.973154362416107,3.959731543624161,4.006711409395973,5.75,2.8993288590604025,4.417808219178082,4
99,2020-04-08 01:30:00,4.903846153846154,3.923076923076923,3.980769230769231,8.5,2.875,4.125,4
100,2020-04-08 02:00:00,5.256756756756757,3.9594594594594597,4.04054054054054,2.5,3.2027027027027026,4.04054054054054,4
101,2020-04-08 02:30:00,5.051282051282051,3.923076923076923,3.8846153846153846,-1.0,2.9615384615384617,4.141025641025641,4
102,2020-04-08 03:00:00,4.8474576271186445,4.016949152542373,4.084745762711864,-1.0,3.016949152542373,4.368421052631579,4
103,2020-04-08 03:30:00,4.972222222222222,3.9166666666666665,3.75,5.5,3.1666666666666665,4.171428571428572,4
104,2020-04-08 04:00:00,5.2727272727272725,3.8636363636363638,4.318181818181818,6.0,3.090909090909091,3.8636363636363638,4
105,2020-04-08 04:30:00,4.4,3.933333333333333,3.8,-1.0,2.8,4.333333333333333,4
106,2020-04-08 05:00:00,4.384615384615385,3.923076923076923,3.230769230769231,-1.0,2.769230769230769,4.615384615384615,4
107,2020-04-08 05:30:00,5.636363636363637,3.6363636363636362,2.909090909090909,-1.0,2.8181818181818183,5.111111111111111,4
108,2020-04-08 06:00:00,5.2727272727272725,4.363636363636363,3.8181818181818183,-1.0,2.8181818181818183,4.0,4
109,2020-04-08 06:30:00,5.3,4.9,4.1,-1.0,4.5,2.0,4
110,2020-04-08 07:00:00,5.75,2.75,3.5,-1.0,3.75,6.0,4
111,2020-04-08 07:30:00,4.75,5.0,3.5,-1.0,2.0,5.0,4
112,2020-04-08 08:00:00,5.0,4.0,4.333333333333333,-1.0,2.6666666666666665,5.0,4
113,2020-04-08 08:30:00,4.5,3.0,4.0,-1.0,4.5,3.0,4
114,2020-04-08 09:00:00,6.0,5.0,5.0,-1.0,4.0,3.0,4
115,2020-04-08 09:30:00,7.0,8.5,7.5,-1.0,6.0,1.0,4
116,2020-04-08 10:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
117,2020-04-08 10:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
118,2020-04-08 11:00:00,2.0,5.0,2.0,-1.0,0.0,-1.0,4
119,2020-04-08 11:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
120,2020-04-08 12:00:00,5.0,4.0,3.0,-1.0,9.0,0.0,4
121,2020-04-08 12:30:00,2.0,2.0,9.0,-1.0,10.0,-1.0,4
122,2020-04-08 13:00:00,10.0,1.0,6.0,-1.0,5.0,-1.0,4
123,2020-04-08 13:30:00,6.0,2.0,7.0,7.0,1.0,0.0,4
124,2020-04-08 14:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
125,2020-04-08 14:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
126,2020-04-08 15:00:00,1.0,0.0,9.0,-1.0,2.0,-1.0,4
127,2020-04-08 15:30:00,10.0,0.0,5.0,-1.0,5.0,-1.0,4
128,2020-04-08 16:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
129,2020-04-08 16:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
130,2020-04-08 17:00:00,5.5,6.0,6.5,-1.0,3.5,-1.0,4
131,2020-04-08 17:30:00,6.5,7.5,4.5,-1.0,9.0,-1.0,4
132,2020-04-08 18:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
133,2020-04-08 18:30:00,3.0,5.0,0.0,-1.0,4.0,-1.0,4
134,2020-04-08 19:00:00,6.0,10.0,9.0,-1.0,2.0,-1.0,4
135,2020-04-08 19:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
136,2020-04-08 20:00:00,2.0,4.0,5.0,-1.0,4.0,-1.0,4
137,2020-04-08 20:30:00,9.333333333333334,3.6666666666666665,5.0,-1.0,4.0,0.0,4
138,2020-04-08 21:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
139,2020-04-08 21:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
140,2020-04-08 22:00:00,5.0,7.0,9.0,-1.0,8.0,-1.0,4
141,2020-04-08 22:30:00,5.0,4.0,0.0,-1.0,2.0,1.0,4
142,2020-04-08 23:00:00,4.5,8.0,8.0,-1.0,1.5,-1.0,4
143,2020-04-08 23:30:00,8.0,7.0,1.0,-1.0,7.0,-1.0,4
144,2020-04-09 00:00:00,9.0,0.0,10.0,-1.0,2.0,0.0,4
145,2020-04-09 00:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
146,2020-04-09 01:00:00,5.25,6.25,3.5,8.0,7.0,-1.0,4
147,2020-04-09 01:30:00,8.5,8.5,10.0,-1.0,6.0,-1.0,4
148,2020-04-09 02:00:00,9.0,10.0,0.0,-1.0,2.0,0.0,4
149,2020-04-09 02:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
150,2020-04-09 03:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
151,2020-04-09 03:30:00,5.333333333333333,4.0,4.666666666666667,3.0,3.6666666666666665,-1.0,4
152,2020-04-09 04:00:00,5.0,6.0,3.6666666666666665,2.0,4.333333333333333,-1.0,4
153,2020-04-09 04:30:00,2.0,3.0,5.5,-1.0,9.0,-1.0,4
154,2020-04-09 05:00:00,6.955665024630542,5.073891625615763,5.0,8.0,4.876847290640394,5.0945273631840795,4
155,2020-04-09 05:30:00,6.945273631840796,5.069651741293533,4.970149253731344,8.0,5.029850746268656,5.025125628140704,4
156,2020-04-09 06:00:00,6.955128205128205,5.064102564102564,4.92948717948718,4.0,5.108974358974359,5.083333333333333,4
157,2020-04-09 06:30:00,6.923809523809524,5.0095238095238095,4.9523809523809526,5.666666666666667,4.9523809523809526,5.038095238095238,4
158,2020-04-09 07:00:00,7.107142857142857,4.988095238095238,4.904761904761905,9.0,4.880952380952381,5.036144578313253,4
159,2020-04-09 07:30:00,7.333333333333333,5.022222222222222,4.822222222222222,6.0,5.0,4.977777777777778,4
160,2020-04-09 08:00:00,7.1,5.0,4.975,-1.0,5.225,5.256410256410256,4
161,2020-04-09 08:30:00,7.041666666666667,4.791666666666667,5.0,-1.0,4.958333333333333,4.913043478260869,4
162,2020-04-09 09:00:00,6.6875,4.8125,5.3125,-1.0,5.25,4.6875,4
163,2020-04-09 09:30:00,7.642857142857143,4.928571428571429,5.142857142857143,-1.0,5.071428571428571,4.846153846153846,4
164,2020-04-09 10:00:00,7.0,5.222222222222222,5.222222222222222,-1.0,5.0,4.777777777777778,4
165,2020-04-09 10:30:00,7.0,6.0,5.75,-1.0,4.5,5.666666666666667,4
166,2020-04-09 11:00:00,7.0,5.5,4.5,-1.0,5.5,4.5,4
167,2020-04-09 11:30:00,8.0,4.5,4.5,-1.0,4.5,5.5,4
168,2020-04-09 12:00:00,0.0,7.0,6.0,-1.0,4.0,-1.0,4
169,2020-04-09 12:30:00,6.333333333333333,5.333333333333333,4.666666666666667,-1.0,5.333333333333333,5.333333333333333,4
170,2020-04-09 13:00:00,7.0,6.0,5.75,-1.0,4.75,1.0,4
171,2020-04-09 13:30:00,9.0,6.0,3.0,-1.0,7.0,-1.0,4
172,2020-04-09 14:00:00,6.0,4.0,5.0,-1.0,5.0,5.0,4
173,2020-04-09 14:30:00,3.75,3.25,6.0,6.0,7.75,0.0,4
174,2020-04-09 15:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
175,2020-04-09 15:30:00,6.0,9.0,10.0,-1.0,5.0,-1.0,4
176,2020-04-09 16:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
177,2020-04-09 16:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
178,2020-04-09 17:00:00,6.0,9.0,4.0,-1.0,10.0,-1.0,4
179,2020-04-09 17:30:00,6.5,5.0,7.5,-1.0,5.0,0.0,4
180,2020-04-09 18:00:00,8.0,5.0,10.0,-1.0,4.0,-1.0,4
181,2020-04-09 18:30:00,6.0,6.333333333333333,8.0,-1.0,7.333333333333333,-1.0,4
182,2020-04-09 19:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
183,2020-04-09 19:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
184,2020-04-09 20:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
185,2020-04-09 20:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
186,2020-04-09 21:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
187,2020-04-09 21:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
188,2020-04-09 22:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
189,2020-04-09 22:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
190,2020-04-09 23:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
191,2020-04-09 23:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
192,2020-04-10 00:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
193,2020-04-10 00:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
194,2020-04-10 01:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
195,2020-04-10 01:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
196,2020-04-10 02:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
197,2020-04-10 02:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
198,2020-04-10 03:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
199,2020-04-10 03:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
200,2020-04-10 04:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
201,2020-04-10 04:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4
202,2020-04-10 05:00:00,6.416666666666667,5.75,4.666666666666667,-1.0,6.416666666666667,0.5,4
203,2020-04-10 05:30:00,6.142857142857143,5.428571428571429,4.714285714285714,-1.0,6.0,0.5,4
204,2020-04-10 06:00:00,5.866666666666666,5.733333333333333,5.066666666666666,-1.0,5.8,0.5,4
205,2020-04-10 06:30:00,6.0625,5.875,5.25,-1.0,5.4375,0.5,4
206,2020-04-10 07:00:00,6.0625,5.875,5.25,-1.0,5.4375,0.5,4
207,2020-04-10 07:30:00,6.0625,5.875,5.25,-1.0,5.4375,0.5,4
208,2020-04-10 08:00:00,5.764705882352941,5.529411764705882,5.529411764705882,-1.0,5.705882352941177,0.6,4
209,2020-04-10 08:30:00,5.764705882352941,5.529411764705882,5.529411764705882,-1.0,5.705882352941177,0.6,4
210,2020-04-10 09:00:00,5.764705882352941,5.529411764705882,5.529411764705882,-1.0,5.705882352941177,0.6,4
211,2020-04-10 09:30:00,5.764705882352941,5.529411764705882,5.529411764705882,-1.0,5.705882352941177,0.6,4
212,2020-04-10 10:00:00,5.764705882352941,5.529411764705882,5.529411764705882,-1.0,5.705882352941177,0.6,4
213,2020-04-10 10:30:00,5.473684210526316,5.368421052631579,5.315789473684211,-1.0,5.684210526315789,0.6,4
214,2020-04-10 11:00:00,5.473684210526316,5.368421052631579,5.315789473684211,-1.0,5.684210526315789,0.6,4
215,2020-04-10 11:30:00,5.7,5.45,5.4,-1.0,5.55,0.6,4
216,2020-04-10 12:00:00,5.7,5.45,5.4,-1.0,5.55,0.6,4
217,2020-04-10 12:30:00,5.904761904761905,5.190476190476191,5.238095238095238,-1.0,5.333333333333333,0.6,4
218,2020-04-10 13:00:00,5.869565217391305,4.782608695652174,5.0,-1.0,5.521739130434782,0.5,4
219,2020-04-10 13:30:00,5.869565217391305,4.782608695652174,5.0,-1.0,5.521739130434782,0.5,4
220,2020-04-10 14:00:00,5.869565217391305,4.782608695652174,5.0,-1.0,5.521739130434782,0.5,4
221,2020-04-10 14:30:00,5.869565217391305,4.782608695652174,5.0,-1.0,5.521739130434782,0.5,4
222,2020-04-10 15:00:00,5.869565217391305,4.782608695652174,5.0,-1.0,5.521739130434782,0.5,4
223,2020-04-10 15:30:00,5.2727272727272725,3.727272727272727,5.363636363636363,-1.0,4.545454545454546,0.5,4
224,2020-04-10 16:00:00,5.444444444444445,3.7777777777777777,5.444444444444445,-1.0,4.777777777777778,0.5,4
225,2020-04-10 16:30:00,5.875,3.0,4.875,-1.0,5.0,0.5,4
226,2020-04-10 17:00:00,5.428571428571429,2.2857142857142856,4.428571428571429,-1.0,5.714285714285714,0.5,4
227,2020-04-10 17:30:00,5.428571428571429,2.2857142857142856,4.428571428571429,-1.0,5.714285714285714,0.5,4
228,2020-04-10 18:00:00,5.428571428571429,2.2857142857142856,4.428571428571429,-1.0,5.714285714285714,0.5,4
229,2020-04-10 18:30:00,6.166666666666667,2.6666666666666665,3.5,-1.0,5.0,0.0,4
230,2020-04-10 19:00:00,6.166666666666667,2.6666666666666665,3.5,-1.0,5.0,0.0,4
231,2020-04-10 19:30:00,6.166666666666667,2.6666666666666665,3.5,-1.0,5.0,0.0,4
232,2020-04-10 20:00:00,6.166666666666667,2.6666666666666665,3.5,-1.0,5.0,0.0,4
233,2020-04-10 20:30:00,6.166666666666667,2.6666666666666665,3.5,-1.0,5.0,0.0,4
234,2020-04-10 21:00:00,7.75,2.0,3.5,-1.0,4.75,0.0,4
235,2020-04-10 21:30:00,7.75,2.0,3.5,-1.0,4.75,0.0,4
236,2020-04-10 22:00:00,7.0,0.3333333333333333,2.3333333333333335,-1.0,5.333333333333333,0.0,4
237,2020-04-10 22:30:00,7.0,0.3333333333333333,2.3333333333333335,-1.0,5.333333333333333,0.0,4
238,2020-04-10 23:00:00,5.5,0.5,2.5,-1.0,7.5,0.0,4
