,index,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
35,2020-04-06 17:30:00,2.7142857142857144,1.8571428571428572,2.2857142857142856,-1.0,4.142857142857143,2.5,4.0
36,2020-04-06 18:00:00,1.25,0.625,0.875,-1.0,2.375,1.0,4.0
37,2020-04-06 18:30:00,0.0,0.2,0.8,-1.0,1.6,1.0,4.0
38,2020-04-06 19:00:00,7.333333333333333,6.333333333333333,5.666666666666667,-1.0,8.0,-1.0,4.0
39,2020-04-06 19:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
40,2020-04-06 20:00:00,3.5,0.0,4.0,-1.0,1.5,-1.0,4.0
41,2020-04-06 20:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
42,2020-04-06 21:00:00,9.0,3.0,8.0,-1.0,6.0,-1.0,4.0
43,2020-04-06 21:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
44,2020-04-06 22:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
45,2020-04-06 22:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
46,2020-04-06 23:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
47,2020-04-06 23:30:00,8.0,8.0,6.5,-1.0,3.5,0.0,4.0
48,2020-04-07 00:00:00,9.0,7.0,0.0,-1.0,10.0,0.0,4.0
49,2020-04-07 00:30:00,5.5,4.5,1.5,-1.0,3.0,1.0,4.0
50,2020-04-07 01:00:00,0.0,9.0,9.0,-1.0,6.0,-1.0,4.0
51,2020-04-07 01:30:00,4.0,10.0,2.0,-1.0,5.0,-1.0,4.0
52,2020-04-07 02:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
53,2020-04-07 02:30:00,4.0,4.0,6.5,-1.0,4.0,-1.0,4.0
54,2020-04-07 03:00:00,0.0,3.0,10.0,-1.0,4.0,-1.0,4.0
55,2020-04-07 03:30:00,1.0,3.0,1.0,-1.0,10.0,-1.0,4.0
56,2020-04-07 04:00:00,4.0,7.5,5.0,-1.0,1.0,-1.0,4.0
57,2020-04-07 04:30:00,8.5,7.0,1.5,-1.0,5.5,-1.0,4.0
58,2020-04-07 05:00:00,5.0,4.0,2.0,-1.0,10.0,-1.0,4.0
59,2020-04-07 05:30:00,2.0,3.0,7.0,-1.0,9.0,0.0,4.0
60,2020-04-07 06:00:00,0.0,1.0,10.0,-1.0,4.0,-1.0,4.0
61,2020-04-07 06:30:00,10.0,2.0,2.0,-1.0,2.0,-1.0,4.0
62,2020-04-07 07:00:00,0.0,0.0,2.0,-1.0,4.0,-1.0,4.0
63,2020-04-07 07:30:00,9.0,2.0,1.0,-1.0,7.0,-1.0,4.0
64,2020-04-07 08:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
65,2020-04-07 08:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
66,2020-04-07 09:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
67,2020-04-07 09:30:00,9.0,10.0,10.0,-1.0,6.0,-1.0,4.0
68,2020-04-07 10:00:00,7.0,8.0,7.0,-1.0,1.0,-1.0,4.0
69,2020-04-07 10:30:00,5.5,1.5,5.0,-1.0,6.0,0.0,4.0
70,2020-04-07 11:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
71,2020-04-07 11:30:00,8.5,9.0,8.0,-1.0,5.0,1.0,4.0
72,2020-04-07 12:00:00,2.0,1.0,7.0,-1.0,10.0,-1.0,4.0
73,2020-04-07 12:30:00,10.0,7.0,3.0,-1.0,0.0,-1.0,4.0
74,2020-04-07 13:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
75,2020-04-07 13:30:00,4.0,9.0,3.0,-1.0,10.0,-1.0,4.0
76,2020-04-07 14:00:00,7.0,10.0,0.0,-1.0,2.0,-1.0,4.0
77,2020-04-07 14:30:00,2.0,8.0,0.0,-1.0,6.0,-1.0,4.0
78,2020-04-07 15:00:00,9.0,1.0,10.0,-1.0,3.0,-1.0,4.0
79,2020-04-07 15:30:00,4.0,10.0,0.0,-1.0,10.0,-1.0,4.0
80,2020-04-07 16:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
81,2020-04-07 16:30:00,4.0,10.0,10.0,-1.0,9.0,-1.0,4.0
82,2020-04-07 17:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
83,2020-04-07 17:30:00,6.0,4.0,4.0,-1.0,4.0,-1.0,4.0
84,2020-04-07 18:00:00,2.0,6.0,2.0,-1.0,0.0,-1.0,4.0
85,2020-04-07 18:30:00,1.0,8.0,0.0,-1.0,4.0,-1.0,4.0
86,2020-04-07 19:00:00,10.0,10.0,0.0,-1.0,8.0,-1.0,4.0
87,2020-04-07 19:30:00,5.8,6.2,6.0,-1.0,4.2,1.0,4.0
88,2020-04-07 20:00:00,10.0,6.5,8.0,-1.0,8.0,0.0,4.0
89,2020-04-07 20:30:00,8.0,4.333333333333333,5.666666666666667,-1.0,4.666666666666667,-1.0,4.0
90,2020-04-07 21:00:00,7.0,9.0,5.0,-1.0,0.0,-1.0,4.0
91,2020-04-07 21:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
92,2020-04-07 22:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
93,2020-04-07 22:30:00,7.0,9.0,10.0,-1.0,4.0,0.0,4.0
94,2020-04-07 23:00:00,10.0,10.0,10.0,-1.0,3.0,-1.0,4.0
95,2020-04-07 23:30:00,5.0,5.0,0.0,-1.0,0.0,-1.0,4.0
96,2020-04-08 00:00:00,3.0,2.0,10.0,-1.0,4.0,-1.0,4.0
97,2020-04-08 00:30:00,8.0,9.0,4.5,-1.0,7.0,-1.0,4.0
98,2020-04-08 01:00:00,1.0,5.0,10.0,-1.0,5.0,-1.0,4.0
99,2020-04-08 01:30:00,6.0,2.0,8.0,-1.0,6.0,0.0,4.0
100,2020-04-08 02:00:00,3.0,2.0,4.0,-1.0,9.0,-1.0,4.0
101,2020-04-08 02:30:00,7.5,3.5,0.0,-1.0,5.0,-1.0,4.0
102,2020-04-08 03:00:00,5.333333333333333,4.0,5.666666666666667,-1.0,9.0,-1.0,4.0
103,2020-04-08 03:30:00,5.5,6.0,9.0,-1.0,5.0,0.0,4.0
104,2020-04-08 04:00:00,1.5,3.5,2.5,-1.0,3.5,0.0,4.0
105,2020-04-08 04:30:00,6.0,4.0,5.0,6.0,9.0,-1.0,4.0
106,2020-04-08 05:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
107,2020-04-08 05:30:00,8.0,2.0,10.0,-1.0,0.0,-1.0,4.0
108,2020-04-08 06:00:00,5.0,6.666666666666667,8.333333333333334,-1.0,7.666666666666667,0.0,4.0
109,2020-04-08 06:30:00,8.5,5.0,4.5,-1.0,6.0,-1.0,4.0
110,2020-04-08 07:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
111,2020-04-08 07:30:00,2.5,4.5,6.0,-1.0,4.5,0.0,4.0
112,2020-04-08 08:00:00,7.0,4.0,9.5,-1.0,5.5,-1.0,4.0
113,2020-04-08 08:30:00,3.922222222222222,3.0444444444444443,3.1333333333333333,4.0,1.9444444444444444,6.136363636363637,4.0
114,2020-04-08 09:00:00,4.88135593220339,3.840677966101695,3.830508474576271,4.8,2.9457627118644067,4.6552901023890785,4.0
115,2020-04-08 09:30:00,4.850533807829182,3.8718861209964412,3.804270462633452,6.666666666666667,2.8469750889679717,4.767857142857143,4.0
116,2020-04-08 10:00:00,4.831578947368421,3.880701754385965,3.8175438596491227,3.3333333333333335,2.9017543859649124,4.482394366197183,4.0
117,2020-04-08 10:30:00,4.884816753926701,3.905759162303665,3.9528795811518322,4.666666666666667,3.0157068062827226,4.392670157068062,4.0
118,2020-04-08 11:00:00,4.973154362416107,3.959731543624161,4.006711409395973,5.75,2.8993288590604025,4.417808219178082,4.0
119,2020-04-08 11:30:00,4.903846153846154,3.923076923076923,3.980769230769231,8.5,2.875,4.125,4.0
120,2020-04-08 12:00:00,5.256756756756757,3.9594594594594597,4.04054054054054,2.5,3.2027027027027026,4.04054054054054,4.0
121,2020-04-08 12:30:00,5.051282051282051,3.923076923076923,3.8846153846153846,-1.0,2.9615384615384617,4.141025641025641,4.0
122,2020-04-08 13:00:00,4.8474576271186445,4.016949152542373,4.084745762711864,-1.0,3.016949152542373,4.368421052631579,4.0
123,2020-04-08 13:30:00,4.972222222222222,3.9166666666666665,3.75,5.5,3.1666666666666665,4.171428571428572,4.0
124,2020-04-08 14:00:00,5.2727272727272725,3.8636363636363638,4.318181818181818,6.0,3.090909090909091,3.8636363636363638,4.0
125,2020-04-08 14:30:00,4.4,3.933333333333333,3.8,-1.0,2.8,4.333333333333333,4.0
126,2020-04-08 15:00:00,4.384615384615385,3.923076923076923,3.230769230769231,-1.0,2.769230769230769,4.615384615384615,4.0
127,2020-04-08 15:30:00,5.636363636363637,3.6363636363636362,2.909090909090909,-1.0,2.8181818181818183,5.111111111111111,4.0
128,2020-04-08 16:00:00,5.2727272727272725,4.363636363636363,3.8181818181818183,-1.0,2.8181818181818183,4.0,4.0
129,2020-04-08 16:30:00,5.3,4.9,4.1,-1.0,4.5,2.0,4.0
130,2020-04-08 17:00:00,5.75,2.75,3.5,-1.0,3.75,6.0,4.0
131,2020-04-08 17:30:00,4.75,5.0,3.5,-1.0,2.0,5.0,4.0
132,2020-04-08 18:00:00,5.0,4.0,4.333333333333333,-1.0,2.6666666666666665,5.0,4.0
133,2020-04-08 18:30:00,4.5,3.0,4.0,-1.0,4.5,3.0,4.0
134,2020-04-08 19:00:00,6.0,5.0,5.0,-1.0,4.0,3.0,4.0
135,2020-04-08 19:30:00,7.0,8.5,7.5,-1.0,6.0,1.0,4.0
136,2020-04-08 20:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
137,2020-04-08 20:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
138,2020-04-08 21:00:00,2.0,5.0,2.0,-1.0,0.0,-1.0,4.0
139,2020-04-08 21:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
140,2020-04-08 22:00:00,5.0,4.0,3.0,-1.0,9.0,0.0,4.0
141,2020-04-08 22:30:00,2.0,2.0,9.0,-1.0,10.0,-1.0,4.0
142,2020-04-08 23:00:00,10.0,1.0,6.0,-1.0,5.0,-1.0,4.0
143,2020-04-08 23:30:00,6.0,2.0,7.0,7.0,1.0,0.0,4.0
144,2020-04-09 00:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
145,2020-04-09 00:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
146,2020-04-09 01:00:00,1.0,0.0,9.0,-1.0,2.0,-1.0,4.0
147,2020-04-09 01:30:00,10.0,0.0,5.0,-1.0,5.0,-1.0,4.0
148,2020-04-09 02:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
149,2020-04-09 02:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
150,2020-04-09 03:00:00,5.5,6.0,6.5,-1.0,3.5,-1.0,4.0
151,2020-04-09 03:30:00,6.5,7.5,4.5,-1.0,9.0,-1.0,4.0
152,2020-04-09 04:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
153,2020-04-09 04:30:00,3.0,5.0,0.0,-1.0,4.0,-1.0,4.0
154,2020-04-09 05:00:00,6.0,10.0,9.0,-1.0,2.0,-1.0,4.0
155,2020-04-09 05:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
156,2020-04-09 06:00:00,2.0,4.0,5.0,-1.0,4.0,-1.0,4.0
157,2020-04-09 06:30:00,9.333333333333334,3.6666666666666665,5.0,-1.0,4.0,0.0,4.0
158,2020-04-09 07:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
159,2020-04-09 07:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
160,2020-04-09 08:00:00,5.0,7.0,9.0,-1.0,8.0,-1.0,4.0
161,2020-04-09 08:30:00,5.0,4.0,0.0,-1.0,2.0,1.0,4.0
162,2020-04-09 09:00:00,4.5,8.0,8.0,-1.0,1.5,-1.0,4.0
163,2020-04-09 09:30:00,8.0,7.0,1.0,-1.0,7.0,-1.0,4.0
164,2020-04-09 10:00:00,9.0,0.0,10.0,-1.0,2.0,0.0,4.0
165,2020-04-09 10:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
166,2020-04-09 11:00:00,5.25,6.25,3.5,8.0,7.0,-1.0,4.0
167,2020-04-09 11:30:00,8.5,8.5,10.0,-1.0,6.0,-1.0,4.0
168,2020-04-09 12:00:00,9.0,10.0,0.0,-1.0,2.0,0.0,4.0
169,2020-04-09 12:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
170,2020-04-09 13:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
171,2020-04-09 13:30:00,5.333333333333333,4.0,4.666666666666667,3.0,3.6666666666666665,-1.0,4.0
172,2020-04-09 14:00:00,5.0,6.0,3.6666666666666665,2.0,4.333333333333333,-1.0,4.0
173,2020-04-09 14:30:00,2.0,3.0,5.5,-1.0,9.0,-1.0,4.0
174,2020-04-09 15:00:00,6.955665024630542,5.073891625615763,5.0,8.0,4.876847290640394,5.0945273631840795,4.0
175,2020-04-09 15:30:00,6.945273631840796,5.069651741293533,4.970149253731344,8.0,5.029850746268656,5.025125628140704,4.0
176,2020-04-09 16:00:00,6.955128205128205,5.064102564102564,4.92948717948718,4.0,5.108974358974359,5.083333333333333,4.0
177,2020-04-09 16:30:00,6.923809523809524,5.0095238095238095,4.9523809523809526,5.666666666666667,4.9523809523809526,5.038095238095238,4.0
178,2020-04-09 17:00:00,7.107142857142857,4.988095238095238,4.904761904761905,9.0,4.880952380952381,5.036144578313253,4.0
179,2020-04-09 17:30:00,7.333333333333333,5.022222222222222,4.822222222222222,6.0,5.0,4.977777777777778,4.0
180,2020-04-09 18:00:00,7.1,5.0,4.975,-1.0,5.225,5.256410256410256,4.0
181,2020-04-09 18:30:00,7.041666666666667,4.791666666666667,5.0,-1.0,4.958333333333333,4.913043478260869,4.0
182,2020-04-09 19:00:00,6.6875,4.8125,5.3125,-1.0,5.25,4.6875,4.0
183,2020-04-09 19:30:00,7.642857142857143,4.928571428571429,5.142857142857143,-1.0,5.071428571428571,4.846153846153846,4.0
184,2020-04-09 20:00:00,7.0,5.222222222222222,5.222222222222222,-1.0,5.0,4.777777777777778,4.0
185,2020-04-09 20:30:00,7.0,6.0,5.75,-1.0,4.5,5.666666666666667,4.0
186,2020-04-09 21:00:00,7.0,5.5,4.5,-1.0,5.5,4.5,4.0
187,2020-04-09 21:30:00,8.0,4.5,4.5,-1.0,4.5,5.5,4.0
188,2020-04-09 22:00:00,0.0,7.0,6.0,-1.0,4.0,-1.0,4.0
189,2020-04-09 22:30:00,6.333333333333333,5.333333333333333,4.666666666666667,-1.0,5.333333333333333,5.333333333333333,4.0
190,2020-04-09 23:00:00,7.0,6.0,5.75,-1.0,4.75,1.0,4.0
191,2020-04-09 23:30:00,9.0,6.0,3.0,-1.0,7.0,-1.0,4.0
192,2020-04-10 00:00:00,6.0,4.0,5.0,-1.0,5.0,5.0,4.0
193,2020-04-10 00:30:00,3.75,3.25,6.0,6.0,7.75,0.0,4.0
194,2020-04-10 01:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
195,2020-04-10 01:30:00,6.0,9.0,10.0,-1.0,5.0,-1.0,4.0
196,2020-04-10 02:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
197,2020-04-10 02:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
198,2020-04-10 03:00:00,6.0,9.0,4.0,-1.0,10.0,-1.0,4.0
199,2020-04-10 03:30:00,6.5,5.0,7.5,-1.0,5.0,0.0,4.0
200,2020-04-10 04:00:00,8.0,5.0,10.0,-1.0,4.0,-1.0,4.0
201,2020-04-10 04:30:00,6.0,6.333333333333333,8.0,-1.0,7.333333333333333,-1.0,4.0
202,2020-04-10 05:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
203,2020-04-10 05:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
204,2020-04-10 06:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
205,2020-04-10 06:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
206,2020-04-10 07:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
207,2020-04-10 07:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
208,2020-04-10 08:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
209,2020-04-10 08:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
210,2020-04-10 09:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
211,2020-04-10 09:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
212,2020-04-10 10:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
213,2020-04-10 10:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
214,2020-04-10 11:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
215,2020-04-10 11:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
216,2020-04-10 12:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
217,2020-04-10 12:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
218,2020-04-10 13:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
219,2020-04-10 13:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
220,2020-04-10 14:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
221,2020-04-10 14:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
222,2020-04-10 15:00:00,6.416666666666667,5.75,4.666666666666667,-1.0,6.416666666666667,0.5,4.0
223,2020-04-10 15:30:00,4.5,3.5,5.0,-1.0,3.5,-1.0,4.0
224,2020-04-10 16:00:00,2.0,10.0,10.0,-1.0,3.0,-1.0,4.0
225,2020-04-10 16:30:00,9.0,8.0,8.0,-1.0,0.0,-1.0,4.0
226,2020-04-10 17:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
227,2020-04-10 17:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
228,2020-04-10 18:00:00,1.0,0.0,10.0,-1.0,10.0,1.0,4.0
229,2020-04-10 18:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
230,2020-04-10 19:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
231,2020-04-10 19:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
232,2020-04-10 20:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
233,2020-04-10 20:30:00,3.0,4.0,3.5,-1.0,5.5,-1.0,4.0
234,2020-04-10 21:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
235,2020-04-10 21:30:00,10.0,7.0,7.0,-1.0,3.0,-1.0,4.0
236,2020-04-10 22:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
237,2020-04-10 22:30:00,10.0,0.0,2.0,-1.0,1.0,-1.0,4.0
238,2020-04-10 23:00:00,5.5,0.5,2.5,-1.0,7.5,0.0,4.0
239,2020-04-10 23:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
240,2020-04-11 00:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
0,2020-04-06 00:00:00,4.5,3.0,1.5,8.0,6.5,-1.0,5.0
1,2020-04-06 00:30:00,4.666666666666667,3.3333333333333335,4.333333333333333,4.333333333333333,5.0,-1.0,5.0
2,2020-04-06 01:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0
3,2020-04-06 01:30:00,5.5,5.0,2.5,4.5,7.5,-1.0,5.0
4,2020-04-06 02:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0
5,2020-04-06 02:30:00,7.0,7.0,5.0,10.0,8.0,-1.0,5.0
6,2020-04-06 03:00:00,7.0,1.5,2.0,8.5,2.5,-1.0,5.0
7,2020-04-06 03:30:00,5.333333333333333,5.666666666666667,2.3333333333333335,3.6666666666666665,6.666666666666667,1.0,5.0
8,2020-04-06 04:00:00,6.666666666666667,4.333333333333333,7.0,4.333333333333333,6.0,-1.0,5.0
9,2020-04-06 04:30:00,5.5,10.0,10.0,3.5,4.0,-1.0,5.0
10,2020-04-06 05:00:00,1.5,9.0,5.0,8.5,9.0,0.5,5.0
11,2020-04-06 05:30:00,5.75,8.25,5.25,5.75,5.5,0.0,5.0
12,2020-04-06 06:00:00,9.0,10.0,2.0,4.0,9.0,0.0,5.0
13,2020-04-06 06:30:00,3.6666666666666665,5.666666666666667,2.0,6.333333333333333,5.333333333333333,-1.0,5.0
14,2020-04-06 07:00:00,3.0,9.0,7.0,1.0,0.0,1.0,5.0
15,2020-04-06 07:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0
16,2020-04-06 08:00:00,8.0,5.0,6.0,9.0,6.0,-1.0,5.0
17,2020-04-06 08:30:00,5.0,5.333333333333333,6.666666666666667,6.0,2.6666666666666665,-1.0,5.0
18,2020-04-06 09:00:00,2.3333333333333335,6.666666666666667,8.0,8.0,6.0,1.0,5.0
19,2020-04-06 09:30:00,1.0,7.0,10.0,4.0,10.0,-1.0,5.0
20,2020-04-06 10:00:00,9.0,4.0,10.0,9.0,2.0,-1.0,5.0
21,2020-04-06 10:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0
22,2020-04-06 11:00:00,10.0,0.0,1.0,2.0,2.0,-1.0,5.0
23,2020-04-06 11:30:00,5.0,4.5,6.5,6.0,5.5,-1.0,5.0
24,2020-04-06 12:00:00,4.333333333333333,1.0,6.666666666666667,4.0,4.333333333333333,-1.0,5.0
25,2020-04-06 12:30:00,2.5,8.0,10.0,5.0,5.5,-1.0,5.0
26,2020-04-06 13:00:00,6.0,9.5,4.0,10.0,8.0,-1.0,5.0
27,2020-04-06 13:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0
28,2020-04-06 14:00:00,6.0,6.5,6.5,6.0,3.5,-1.0,5.0
29,2020-04-06 14:30:00,2.2,2.8,3.2,1.8,3.0,0.5,5.0
30,2020-04-06 15:00:00,1.2,1.8,2.2,0.8,3.2,0.3333333333333333,5.0
31,2020-04-06 15:30:00,2.5,2.0,0.0,2.0,0.75,0.0,5.0
32,2020-04-06 16:00:00,0.5142857142857142,2.5142857142857142,0.6,0.8571428571428571,1.1428571428571428,0.1875,5.0
33,2020-04-06 16:30:00,0.5333333333333333,1.8666666666666667,0.13333333333333333,0.2,1.0666666666666667,0.4,5.0
34,2020-04-06 17:00:00,0.7058823529411765,2.0,0.4117647058823529,1.2352941176470589,0.8235294117647058,0.35714285714285715,5.0
35,2020-04-06 17:30:00,1.0,2.090909090909091,1.0,0.8181818181818182,1.5454545454545454,0.4444444444444444,5.0
36,2020-04-06 18:00:00,1.25,3.375,2.375,0.75,1.375,0.5,5.0
37,2020-04-06 18:30:00,0.0,2.5,0.5,0.5,2.0,0.5,5.0
38,2020-04-06 19:00:00,2.0,4.0,3.0,3.4285714285714284,3.0,0.25,5.0
39,2020-04-06 19:30:00,1.5,3.75,0.25,2.5,3.0,0.0,5.0
40,2020-04-06 20:00:00,4.2,4.8,6.8,4.4,4.4,1.0,5.0
41,2020-04-06 20:30:00,4.5,3.5,1.5,4.25,2.0,0.5,5.0
42,2020-04-06 21:00:00,3.7142857142857144,6.857142857142857,6.285714285714286,3.857142857142857,4.571428571428571,0.0,5.0
43,2020-04-06 21:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0
44,2020-04-06 22:00:00,3.5,1.0,5.0,5.0,5.0,0.0,5.0
45,2020-04-06 22:30:00,1.5,2.5,4.5,4.0,4.5,0.5,5.0
46,2020-04-06 23:00:00,6.5,3.0,5.0,4.5,8.5,-1.0,5.0
47,2020-04-06 23:30:00,4.25,6.0,6.5,6.25,5.5,-1.0,5.0
48,2020-04-07 00:00:00,6.0,9.333333333333334,4.333333333333333,5.666666666666667,7.666666666666667,1.0,5.0
49,2020-04-07 00:30:00,6.75,6.0,5.5,7.0,5.5,0.0,5.0
50,2020-04-07 01:00:00,5.5,8.75,7.5,3.0,6.5,0.0,5.0
51,2020-04-07 01:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0
52,2020-04-07 02:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0
53,2020-04-07 02:30:00,5.5,5.0,5.5,3.5,6.0,-1.0,5.0
54,2020-04-07 03:00:00,0.0,2.0,0.0,0.0,1.0,0.0,5.0
55,2020-04-07 03:30:00,2.0,4.5,4.5,10.0,4.5,0.0,5.0
56,2020-04-07 04:00:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0
57,2020-04-07 04:30:00,2.0,10.0,10.0,4.0,4.0,-1.0,5.0
58,2020-04-07 05:00:00,6.5,4.5,6.0,7.5,4.0,-1.0,5.0
59,2020-04-07 05:30:00,6.0,6.166666666666667,7.666666666666667,5.666666666666667,4.166666666666667,0.6666666666666666,5.0
60,2020-04-07 06:00:00,2.0,10.0,1.0,3.0,3.0,-1.0,5.0
61,2020-04-07 06:30:00,3.0,7.0,0.0,3.0,2.0,-1.0,5.0
62,2020-04-07 07:00:00,9.0,2.0,10.0,7.0,6.0,1.0,5.0
63,2020-04-07 07:30:00,0.3333333333333333,5.333333333333333,2.6666666666666665,5.666666666666667,6.666666666666667,-1.0,5.0
64,2020-04-07 08:00:00,5.0,2.0,3.6666666666666665,4.666666666666667,4.0,0.0,5.0
65,2020-04-07 08:30:00,4.5,3.0,4.25,7.0,8.25,-1.0,5.0
66,2020-04-07 09:00:00,7.5,5.0,7.5,3.0,6.0,1.0,5.0
67,2020-04-07 09:30:00,2.0,1.0,7.0,2.0,5.0,-1.0,5.0
68,2020-04-07 10:00:00,3.0,0.0,8.0,10.0,0.0,-1.0,5.0
69,2020-04-07 10:30:00,7.5,8.0,0.5,7.5,4.0,-1.0,5.0
70,2020-04-07 11:00:00,10.0,10.0,3.0,7.0,10.0,-1.0,5.0
71,2020-04-07 11:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0
72,2020-04-07 12:00:00,7.0,7.0,0.0,2.0,7.0,-1.0,5.0
73,2020-04-07 12:30:00,5.5,3.5,3.0,5.0,0.5,-1.0,5.0
74,2020-04-07 13:00:00,2.0,0.0,1.0,5.0,10.0,1.0,5.0
75,2020-04-07 13:30:00,4.0,7.0,8.5,8.0,7.0,-1.0,5.0
76,2020-04-07 14:00:00,5.5,9.5,3.5,3.0,6.5,-1.0,5.0
77,2020-04-07 14:30:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0
78,2020-04-07 15:00:00,4.0,3.0,4.0,5.0,3.0,-1.0,5.0
79,2020-04-07 15:30:00,5.25,0.75,5.25,3.75,4.5,1.0,5.0
